Antigen	Genes
Smarcad1	['Brox', 'Aida', 'Gm11213', 'Nkap', 'Cldn34d', 'E030030I06Rik']
Smarcc1	['Greb1', 'Nkx2-6', 'Olfr855', 'Olfr854', 'Cldn34d', 'Olfr806']
Smarcd1	['Greb1', 'Nkx2-6', 'Cldn34d', 'Abhd6', 'Fbxw4', 'Brox', 'Aida', 'Olfr806', 'E030030I06Rik', 'Osbpl1a', 'Hexb', 'Kpna1']
Smc1a	['Mterf1b', 'Ptges2', 'Mterf1a', 'Cldn34d', 'Fyco1', 'Xcr1', 'Cdkn2aipnl', 'Jph2', 'Ankdd1a', 'Kcnh1', 'Ccdc110', 'Diaph1', 'Irak2', 'Nsfl1c', 'Cox14', 'Rfng', 'Gps1', 'Srgap1', 'R3hdm4', 'Kiss1r', 'Arid3a', 'Txndc11', 'Snx18', 'Mtnr1a', 'Plcd3', 'Acbd4', 'Eif4b', 'Zfp36l1', 'Sec22c', 'Ifitm6', 'Ifitm3', 'Ptpre', 'Clrn3', 'Rapgef1', 'Susd2', 'H2-DMb2', 'H2-DMa', 'Dhx8', 'Ppy', 'Pyy', 'Fmnl3', 'Trpv4', 'Otud3', 'Gbx1', 'Mybpc3', 'Hlcs', 'Pxn', 'Mmp2', 'Ciao3', 'Snai1', 'Calm1', 'Sgca', 'Shc4', 'Tmem270', 'Cldn13', 'Ethe1', 'Phldb3', 'Igsf11', 'Fpgs', 'Cirbp', '1600002K03Rik', 'Scgb1a1', 'Fam129a', 'Znfx1', 'Grin2c', 'Fdxr', 'Vps18', 'Scnn1g', 'Sh3glb1', 'Sost', 'Gins4', 'Ahcyl1', 'Rsad1', 'Eaf2', 'Pou2f2', 'Unc5b', 'B9d1', 'Rps6kb2', 'Carns1', 'B3galt5', 'Pafah2', 'Tlr5', 'Sik2', 'Pgls', 'Fam129c', 'Lyz2', 'Polr3e', 'Rbm17', 'Kcnk9', 'Pde2a', 'Slc6a12', 'Mrpl17', 'Zfp219', 'Tmem253', 'Muc3', 'Nsg2', 'Selenom', 'Inpp5j', 'Setd2', 'A630001G21Rik']
Smc3	['Mterf1b', 'Mterf1a', 'Irak2', 'Eif4b', 'H2-DMa', 'H2-DMb2', 'Ptpre', 'Clrn3', 'Fmnl3', 'Gprc5b', 'Gnb1', 'Ptges2', 'Setd2', 'Snx18', 'Olfr71', 'Neil2', 'Carmil3', 'Man2b2', 'Mmp2', 'Prnd', 'Gm38499', 'Gtf3c5', 'Zfp219', 'Tmem253', 'Mtus1', 'Mgat5b', 'Ankmy1', 'Mlkl', 'Asic1', 'Ubd', 'Olfr95', 'Olfr94', 'Gpr142', 'Btbd17', 'Sik2', 'Aspg', 'Rfng', 'Gps1', 'Efna1', 'Tbc1d2', 'Pxn', 'Tekt5', 'Prss35', 'Ccdc110', 'Ms4a6d', 'Susd2', 'Slfn1', 'Pde2a', 'P3h4', 'Fkbp10', 'Slc26a8', 'Mapk14', 'Jph2', 'Anxa13', 'Tbx2', 'Wfdc21', 'Cldn34b2', 'Urah', 'Scgb1c1', 'Odf3', 'Scgb1a1', 'Ccr5', 'Tgfb1i1', '9130023H24Rik', 'Mmp17', 'Trim69', 'Tagln2', 'Igsf9', 'Muc3', 'Cxcr1', 'Psrc1', 'Gp1bb', 'Camk2n1', 'Spon1', 'Krt28', 'Krt10', 'Slc36a1', 'Sdc3', 'Sgca', 'Gm16130', 'Cep164', 'Bace1', 'Rarres1', 'Dhx58', 'Zfp385c', 'Dlx2', 'Fpgs', 'Rnf20', 'Adrb3', 'Nedd4l', 'Ciao3', 'Tmem158', 'Mesp1', 'Kcp', 'Irf5', 'Ankrd2', 'Notum', 'Azin2', 'Ndrg4', 'Slc7a15']
Smchd1	['Cldn34d', 'Txndc11', 'Brox', 'Aida', 'Fbxw4', 'E030030I06Rik', 'Il31ra', 'Kpna1', 'Bod1', 'Tmem125', 'Sspn', 'Pknox1', 'Shoc2', 'Bbip1', 'Abca3', 'Abca17', 'Gm11213']
Snai1	['Swsap1', 'Greb1', 'Scrt1', 'Npas4', 'Celsr3', 'Glra1', 'Gprin1', 'Insm2', 'Vgf', 'Smim17', 'Xkr7', 'Scrt2', 'Unc13a', 'Jak3', 'Iqsec3', 'Nkx2-6', 'Snap25', 'Chgb', 'Vstm2l', 'Cpne4', 'Sez6', 'Dynlt1a', 'Tmem181a', 'Nrxn1', 'Cacng2', 'Rtbdn', 'Mast1', 'BC048679', 'Ap3b2', 'Pax5', 'Ripply2', 'Cyb5r4', 'Syndig1l', 'Sez6l2', 'Asphd1', 'Akain1', 'Nkx1-1', 'Lhx3', 'Ube2q1', 'Chrnb2', 'Nefh', 'Ap1b1', 'Lin28a', 'Mapk8ip2', 'Cbln4', 'Celf6', 'Phgr1', 'Disp2', 'Tph2', 'Gja10', 'Soga3', 'Mc3r', 'Vwc2l', 'Lrp11', 'Trim67', 'Slc12a5', 'Bicdl1', 'Usp30', 'Svop', 'Hpca', 'Golga7b', 'Ccdc92b', 'Gpr158', 'Ptprn2', 'Ovca2', 'Hic1', 'Dlgap3', 'Gabrd', 'Abhd6', 'Yif1a', 'Tmem151a', 'Grin1', 'Neurod1', 'Scg2', 'Unc80', 'Ntsr2', 'Cartpt', 'Grb10', 'Arl4d', 'Wdr24', 'Fbxl16', 'Yrdc', 'Ogdhl', 'Maneal', '1110065P20Rik', 'Ctxn2', 'Rdm1', 'Prmt8', 'Kcnc3', 'Prrxl1', 'Mylip', 'Eid2', 'Kcnk12', 'Crhr2', 'Tas1r3', 'Ints11', 'Cptp', 'Clvs1', 'Cacng3', 'Pcdh8']
Sox10	['Greb1', 'Smim38', 'Hexb', 'Cldn34d', 'Myh14', 'Txndc11', 'Tmem125', 'Gm525', 'Reep4', 'Hr', 'Brox', 'Aida', 'Bhlhe40', 'Aaas']
Sox11	['Mtf2', 'Txndc11', 'Clcn4', 'Brox', 'Aida', 'Cldn34d', 'Zfp113', 'Cops6', 'Smarce1', 'Tes', 'Epc1', 'Lfng', 'Trmt44', 'Acox3', 'Pdia4', 'Hspa9', 'Cdk2ap1', 'Etv6', 'Ccng2', 'Mboat2', 'Bcl2l1', 'Zscan2', 'Cox20', 'Trim28', 'Abl1', 'Plxnb1', 'Cdk5r1', 'Ppil1', 'BC004004', 'Zfp810', 'Zfp146', 'Hsph1', 'Ttc39d', 'Kansl2', 'Knop1', 'Iqck', 'Smim3', 'Cnpy2', 'Afap1', 'Vash2', 'Ncoa5', 'Zfp282', 'Mex3d', 'Klf9', 'Usp22', 'Rfc3', 'Ttyh3', 'Laptm4a', 'Nradd', 'Xrcc5', 'Ppdpf', 'Manbal', 'Sfpq', '2900026A02Rik', 'Zfp553', 'Lax1', 'Mcm7', 'Ap4m1', 'Snapc2', 'Ctxn1', 'Xrn2', 'Itgb1', 'Smo', 'Hnrnpab', 'Phykpl', 'Tia1', 'Pcyox1', 'Rnf44', 'Tgif1', 'Polg2', 'Ddx5', 'Cep95', 'Zfp865', 'Zfp524', 'Fiz1', 'Cd93', 'Ralgds', 'Tecr', 'Spen', 'S1pr2', 'Parp16', 'Nme1', 'Prss8', 'Klhl24', 'Plcg1', 'Pdlim4', 'Sh2d6', 'Hus1', 'Steap2', 'Cacybp', 'Rala', 'Ylpm1', 'Ireb2', 'Npas4', 'Nr1d1', 'Pex16', 'Large2', '1700029I15Rik', 'Gadd45a', 'Arih1']
Sox13	['Gm525', 'Txndc11', 'Tmem125', 'Dcdc2a', 'Brox', 'Aida', 'Kpna1', 'Greb1', 'Vmn2r4']
Sox17	['Lemd2', 'Prkcsh', 'Ccdc151', 'Cradd', 'Spink10', 'Fbxo38', 'Yy1', 'Slx4ip', 'Mkks', 'Txndc15', 'Rcc1l', 'Gtf2ird2', 'Slmap', 'Ska1', 'Cxxc1', 'Tpgs1', 'Madcam1', 'Usp31', 'Cdk5rap2', 'Fbxo42', 'Hacd2', 'Map1lc3b', 'Greb1', 'Gtf3c6', 'S100a13', 'S100a1', 'Chtop', 'Rab7', 'Morf4l1', 'Rpl13a', 'Rps11', 'Tomm40l', 'Nr1i3', 'Apoa2', 'Clcn4', 'Zfp37', 'Olfr806', 'Calr', 'A430005L14Rik', 'Uqcrh', 'Lrrc41', 'Fpgs', 'Pgk1', 'Ccdc124', 'Txndc11', 'Creld2', 'Alg12', 'Supt5', 'Nkx2-6', 'Ccdc167', 'Khdc4', 'Ndrg3', 'Abhd6', 'Vps35l', 'Cep350', 'Hexb', 'Tbc1d17', 'Pnkp', 'Akt1s1', 'Hnrnpul1', 'Tor1a', 'Lgals6', 'Lgals4', 'Ech1', 'Napepld', 'C1qtnf2', 'Sec23ip', 'Mcmbp', 'Cdkn1b', 'Ptpa', 'Crat', 'Aadacl2fm1', 'Psmb5', 'Psmb11', 'Kat7', 'Spen', 'Exosc2', 'Foxa2', 'St5', 'Cldn34d', 'Kpna1', 'Syne3', 'A930007A09Rik', 'Phb2', 'Emg1', 'Pou5f1', 'Wwox', '1110002E22Rik', 'Setd4', 'Cbr1', 'Fbxo31', 'N4bp1', 'Tnrc6c', 'Cnnm2', 'Usf1', 'Tstd1', 'Cox8c', 'Tent5c', 'Mettl3', 'Mt2']
Sox2	['Ccdc24', 'Eml1', 'Amigo1', 'Ptk2', 'Ctr9', 'Yif1b', 'Kcnk6', '1700016C15Rik', 'Pithd1', 'Lypla2', 'Kbtbd11', 'Osbpl5', 'Ninj1', 'Cbs', 'Dll1', 'Rdh16', 'Hpdl', 'Myo10', 'Fbxo32', 'Gpr39', 'Slain2', 'Cfap298', 'Tob1', 'Insr', 'Tubg1', 'Retreg3', 'Psmd5', 'Cutal', 'Rtraf', 'Hopx', 'Zfand3', 'Ppm1e', 'Tbcd', 'E130308A19Rik', 'Cxcr4', 'Mrps24', 'Mib1', 'Zfp488', 'Tab2', 'Tra2a', 'Hapln2', 'B3galt2', 'Cldn14', 'Olfr958', 'B4galt5', 'BC016579', 'Ttr', 'Fyn', 'AW551984', 'Olfr148', 'Lims1', 'Gm35549', 'Map4', 'Ralgps1', 'Krt23', 'Tmod2', 'Rhbdl2', 'Mecr', 'Ccdc142', 'Mrpl53', 'Pink1', 'Tcf12', 'Wdpcp', 'Mdh1', 'Gnl2', 'Ywhaq', 'Fbxo48', 'Coa6', 'Sv2b', 'Mpzl1', 'Txndc12', 'Btf3l4', 'Kti12', 'Tor3a', 'Klhdc7a', 'Nsd3', 'Glce', 'Tarsl2', 'Paqr3', 'Il1rap', 'Lfng', 'D830031N03Rik', 'Cep250', 'Gdf5', 'Kctd13', 'Uck2', 'Prss12', 'Arpp21', 'Irf6', 'Twf2', 'Arfgef1', 'Mobp', 'Mns1', 'Kansl1l', 'Prr18', 'Pef1', 'Tbpl1', 'Acbd3', 'Rnf125', '1700021F05Rik']
Sox3	['Kpna1', 'Greb1', 'Nkx2-6', 'Sox21', 'Sox1', 'Il31ra', 'Abhd6', 'Cldn34d', 'Olfr806', 'Hexb', 'Olfr854', 'Olfr855', 'Tmem125', 'Cd300e', 'Fam181a', 'Sox14', 'Cox8c', 'Socs3', 'Brox', 'Aida', 'Wwox', 'Prr5l', 'Commd9', 'Sox2', 'Fgfbp3', 'Txndc11', 'Gm525', 'Zfp949', 'Wnt1', 'Ddn', 'Setd4', 'Cbr1', 'Aadacl2fm1']
Sox30	['Cldn34d', 'Brox', 'Aida', 'Tmem125', 'Txndc11', 'E030030I06Rik']
Sox4	['Epc1', '1700037H04Rik', 'Srsf3', 'Kansl2', 'Cops6', 'Zfp113', 'Ccni', '2010109A12Rik', 'Cacybp', 'Hspa9', 'Cox20', 'Rala', 'P4hb', 'Arhgdia', 'Trp53inp2', 'Zbtb17', 'Srarp', 'Sf3a1', 'Ccdc157', 'Tgfbr1', 'Hnrnph1', 'Ncoa5', 'Cyb561d1', 'Atxn7l2', 'Sh2d6', 'Zfp146', 'Rnf157', 'Dhx9', 'Mcm7', 'Ap4m1', 'Itgb8', 'Zfp873', 'Oga', 'Tia1', 'Pcyox1', '0610009B22Rik', 'Ing1', 'Cars2', 'Prorp', 'Ppp2r3c', 'Bclaf1', 'Rpl10', 'Gabpb1', 'Laptm4a', 'Fbl', 'Dyrk1b', 'Rap1b', 'Swsap1', 'Tdg', '1190007I07Rik', '2610524H06Rik', 'Ntmt1', '1700001O22Rik', 'Polg2', 'Ddx5', 'Cep95', 'Taf4', 'Rbm4b', 'Sfpq', 'Npas4', 'Zfp326', 'Hnrnpab', 'Fus', 'Dync1li2', 'Ilf3', 'Tusc2', 'Hyal2', 'Hyal1', 'Il31ra', 'Zfp865', 'Zfp524', 'Fiz1', 'Cwc22', 'Smarcd1', 'Asic1', 'E130309D02Rik', 'Nras', 'D5Ertd579e', 'Zkscan1', 'Uqcr11', 'Mbd3', 'Ubald2', 'Rbm15b', 'Manf', 'Scrt1', 'Greb1', 'Mtf2', 'Csnk1e', 'Bola1', 'Nrde2', 'Phykpl', 'Cldn34d', 'Rnaseh2a', 'Prdx2', 'Junb', 'Yeats2', '2610008E11Rik', 'Usp22', 'Smchd1', 'Cnot2']
Sox5	['Greb1', 'Abhd6', 'Olfr806', 'Wwox', 'Aadacl2fm1', 'Setd4', 'Cbr1', 'Hexb', 'Kpna1', 'Cldn34d', 'Tecpr1', 'Nkx2-6', 'Acacb', 'Olfr1274']
Sox6	['Greb1', 'Olfr806', 'Abhd6', 'Wwox', 'Aadacl2fm1', 'Setd4', 'Cbr1', 'Psmg2', 'Cep76', 'Cldn34d', 'Tecpr1', 'Nkx2-6', 'Capza2', 'Tent5c', 'Sympk', 'Hdac11']
Sox9	['Jag2', 'Gnai2', 'Lrrc56', 'Hras', 'Cldn34d', 'Cbr3', 'Phrf1', 'Rnf44', 'Cdhr2', 'Tjp3', 'Pip5k1c', 'Kmt2a', 'Atg12', 'Ap3s1', 'Fam53c', 'Cdc25c', 'Igsf8', 'Atp1a2', 'Slc1a1', 'Sp2', 'Oga', 'Cmc2', 'Cenpn', 'Mia2', 'Arrdc4', 'Ajuba', 'Cpsf2', 'Sept11', 'Sfi1', 'Eif4enif1', 'Akirin1', 'Taf15', 'Mmp28', 'Myh14', 'Rita1', 'Ddx54', 'Lrpprc', 'Plekhh2', 'Tigd5', 'Eef1d', 'Iqch', 'Aagab', 'Cnot6', 'Gstm5', 'Tmem250-ps', 'Tardbp', 'Calml3', 'Rtn3', 'Arntl', 'Slc14a2', 'T2', 'Cln8', 'Inka1', 'Uba7', 'Smim4', 'Nt5dc2', 'Col6a3', 'Hdac2', 'Rps27l', 'Id1', 'Hipk2', 'Shc1', 'Lenep', 'Flad1', 'Cks1b', 'Il34', 'Flcn', 'Psip1', 'Rfx1', 'Prkdc', 'Mcm4', 'Arid4a', 'Prox2', 'Dlst', 'Pa2g4', 'Tst', 'Mpst', 'Asah1', 'Greb1', 'Tmem260', 'Eed', 'Smc3', 'Klk11', 'Klk10', 'Mtss2', 'Mdfi', 'Kctd2', 'Atp5h', 'Cenpp', 'Galnt10', 'Calm3', 'Sod2', 'Fus', 'Gjc3', 'Osbp', 'Git2', 'Ankrd13a', 'Phlda3', 'Ptcd2', 'Mrps27']
Sp1	['Fyco1', 'Xcr1', 'Shc1', 'Lenep', 'Flad1', 'Cks1b', 'Zscan22', 'Phb', 'Pex14', 'Calcoco1', 'St3gal2', '9430015G10Rik', 'Tinf2', 'Nedd8', 'Gmpr2', 'Ap2m1', 'Dync1i2', 'Tmem43', 'Chchd4', 'Slc39a3', 'Ddx23', 'Zfp189', 'Mrpl50', 'Chmp4b', 'Tmem115', 'Nprl2', 'Cyb561d2', 'Clpb', 'Lsmem2', 'Naa80', 'Ifrd2', 'Hyal3', 'Psma2', 'Mrpl32', 'Phf12', 'Pnkd', 'Gpbar1', 'Aamp', 'Tom1', 'Baz2a', 'Atp5b', 'Nudt13', 'Zfp513', 'Snx17', 'Eif2b4', 'Car5a', 'Banp', 'Pafah2', 'Ogfod1', 'Nudt21', 'Catspere2', 'Srbd1', 'Nxt1', 'Gzf1', 'Zswim4', 'Unk', 'H3f3b', 'Nop14', 'Grk4', 'Tmem94', 'Snx27', 'LOC102640673', 'Mmachc', 'Ccdc163', 'Dnm2', 'Btrc', 'Pprc1', 'Tepsin', 'Ndufaf8', 'Mad2l1bp', 'Gtpbp2', 'Rtn2', 'M6pr', 'Abhd2', 'Gspt1', 'Prcc', 'Sp2', 'Ubqln4', 'Lamtor2', 'Rab25', 'Zfp691', 'Zdhhc16', 'Exosc1', 'Hsph1', 'Katnb1', 'Zfyve1', '3110082I17Rik', 'Slc35b4', 'Desi2', 'S1pr4', 'Ncln', 'Usp48', 'Nudcd1', 'Eny2', 'Ap2s1', 'Ric8b', 'Rbm27', 'G3bp1', 'Atox1', 'Vrk1']
Sp3	['Denr', 'Akap11', 'Wdr77', 'Atp5pb', 'Zbtb40', 'Calcoco1', 'Psmd5', 'Cutal', 'Scamp5', 'Arf3', 'Qrich1', 'Qars', 'Supt5', 'Rbm39', 'Ube2b', 'Cdkl3', 'Mysm1', 'Med1', 'Cdk12', 'Rraga', 'Sit1', 'Ccdc107', 'Psmb2', 'March7', 'Eif4a3', 'Card14', 'Dync1h1', 'Pibf1', 'Dis3', 'Rbm26', 'Ireb2', 'Ddx59', 'Car5a', 'Banp', 'Brf1', 'Prdx1', 'Naa35', 'Slc26a8', 'Mapk14', 'Zfp566', 'Zfp260', 'Puf60', 'Rps3a1', 'Ankfy1', 'Zzz3', 'Tmem131', 'Sec22c', 'Zfp414', 'Pram1', 'Micos10', 'Adnp', 'Casc4', 'Styxl1', 'Mdh2', 'Rnf44', 'Cdhr2', 'Stxbp4', 'Cox11', 'Nudt1', 'B230219D22Rik', 'Dynlt1b', 'Gal3st4', 'Stag3', 'Gpc2', 'Rpl26', 'Sugt1', 'Rita1', 'Ddx54', 'Upf3a', 'Pop7', 'Acly', 'Sugp1', 'Mau2', 'Vps4a', 'Mib2', 'Mthfd2', 'Mob1a', 'Ddhd2', 'Lamp1', '2410002F23Rik', 'Spdl1', 'Zc3h13', 'Atp6v0c', 'Amdhd2', 'Wnk1', 'Ube2d3', 'Wwox', 'Por', 'Tas1r1', 'Nol9', 'Tipin', 'Uhrf2', 'Ikzf5', 'Acadsb', 'Hspa4', 'Smarca5', 'Poldip3', 'Abhd18', 'Haspin', 'Tmem87b']
Sp7	['Cldn34d', 'Txndc11', 'Kpna1', 'Brox', 'Aida', 'Il31ra', 'E030030I06Rik', 'Fbxw4', 'Pknox1', 'Osbpl1a', 'Cd209a']
Sp9	['Txndc11', 'Cwc22', 'Sfi1', 'Eif4enif1', '1600014C10Rik', 'Cldn34d', 'Brox', 'Aida', 'Tmem125', 'Greb1', 'Dux', 'Gm7762', 'Ubqln5', 'Zfp970', 'Rps6kc1', 'Tiam2', 'Gm4981', 'Tmem267', 'Nkx2-6', 'Gm14325', 'Kpna1', 'Dlgap4', 'Gm1979', 'Hjurp', 'A730008H23Rik', 'Serpinb5', 'Fbxw4', 'Pole3', 'Alad', '4933430I17Rik', 'Gm14410', 'Fgfr1op', 'Rnaset2b', 'Rnaset2a', 'Olfml3', 'Gm2237', 'Smarca5', 'Ccl27a', 'E030030I06Rik', 'Fcgr3', 'Gm3264', 'Tma16', 'Btbd9', 'Lrp8', 'Hexb', 'Ttc8', 'Glo1', 'Gbp8', 'Pcdhgb6', 'Pcdhga9', 'Pcdhgb7', 'Pcdhga10', 'Kifap3', 'Tle3', 'Gm21586', 'Gm21953', 'Fam205a3', 'Fam205a4', 'Gm20878', 'Rps12', 'Glp1r', 'Slc18b1', 'Lcorl', 'Pdia5', 'Pknox1', 'Mrps28', 'Ifnz', 'Gm13290', 'Gm13289', 'Gm13285', 'Gm13272', 'Rsph3b', 'Ppp2r5a', 'Gm3752', 'Gm13279', 'Gm13278', 'Gm13275', 'Faap100', 'Znrf4', 'Olfr124', 'Osbpl1a', 'Birc5', 'Gm13277', 'Gm13276', 'Hgsnat', 'Olfr641', 'Pcdh9']
Spen	['Greb1', 'Nkx2-6', 'Hexb', 'Kpna1', 'Osbpl1a', 'Cldn34d', 'Fbxw4', 'Pknox1', 'E030030I06Rik', 'Il31ra', 'Brox', 'Aida', 'Txndc11', 'Tmem125', 'Aldh9a1', 'Abhd6', 'Gm525', 'Abca3', 'Abca17', 'Olfr806', 'Gm10710', 'Dchs2', 'Cdh12', 'Csf2ra']
Spi1	['Txndc11', 'Thoc3', 'Zfp809', 'Rnf34', 'Chst15', 'Npcd', 'Cbx6', 'Pira6', 'Pira7', 'Pira4', 'Pira11', 'Gm14548', 'Zfp691', 'Ermap', 'Dapp1', 'Nfu1', 'Rel', 'Grb2', 'Cd302', 'Fads3', 'F9', 'Gpr174', 'Arhgap45', 'Atoh8', 'Pdcl2', 'Sv2b', 'Vrk1', 'Tktl2', 'Nsd2', 'Mettl7a1', 'Treml2', 'Tgfb2', 'Enpp7', 'Brd3', 'Bicral', 'Slc14a1', 'Ssh2', 'Neurl1a', 'Pex7', 'Slc30a5', 'Tm4sf19', 'Slc2a5', 'Clcn1', 'Nat1', 'Nat2', 'Sub1', 'Mavs', 'Fdxacb1', '1110032A03Rik', 'Alg9', 'Cst11', 'Inpp5f', 'Nckipsd', 'Far1', 'Rnf141', 'Ass1', 'Zfp943', 'Zfp942', 'Uprt', 'Mapkapk2', 'Vamp2', 'Tmem107', 'Ppfibp2', 'Naa40', 'Arntl', 'Hpse', 'Zfyve9', 'Senp7', 'Sirpa', 'Nkain3', 'Tas2r143', 'Tas2r135', 'Serf1', 'Bdp1', 'Hcrtr2', 'Sdcbp2', 'Rev1', 'Tagap', 'Tmprss3', 'Galnt6', 'Tubg1', 'Retreg3', 'Eif2s3y', 'Trpv4', 'Rab32', 'Secisbp2l', 'Clec2g', 'Xpnpep3', 'St13', 'Ubqln4', 'Rab25', 'Lamtor2', 'Tubgcp5', 'Irf7', 'Rp2', 'Map4k4', 'Cib2', 'Pou4f1', 'Phf14', 'Cabyr']
Spin1	['Cldn34d', 'Txndc11', 'Mrpl48', 'Atxn7l3b', 'Ube2i', 'Fbxo42', 'Thrap3', 'Rpgrip1l', 'Fto', 'Tardbp', 'Prpf39', 'Hps6', 'Armh3', 'Tcea1', 'Pex7', 'Rbm25', 'Srebf1', 'Myl4', 'Cdc27', 'Ube2l3', 'Rimbp3', 'Cwc22', 'Mff', 'Atp6v1g1', 'Wdr41', 'Zkscan8', 'Olfr1366', 'Polr2m', 'Klhl9', 'Taf8', 'Ccnd3', 'Ric8b', 'Ammecr1l', 'Dis3l', 'Vcp', 'Fancg', 'Atg4c', 'Fam92a', 'Pcbp2', 'Psma3', 'Elavl1', 'Eif4h', 'Psmd14', 'Brox', 'Aida', 'Sem1', 'Sdhaf2', 'Cpsf7', 'Smarce1', 'Hectd1', 'Spag6', 'Prpf8', 'Dhx15', 'Copb1', 'Rab2a', 'Hdhd2', '1110004F10Rik', 'Mkln1', 'Orc4', 'Mbd5', 'Clk3', 'Wbp11', 'Smco3', 'BC049715', 'Atp5g2', 'Mrpl58', 'Dhx30', 'Hnrnpm', 'Psph', 'Cct6a', 'Mmadhc', 'Arglu1', 'Tnrc6a', 'Trappc6b', 'Tmem125', 'Pnn', 'Rbm39', 'Nup214', 'Endov', 'Ptpmt1', 'Usp40', 'Calr3', '1700030K09Rik', 'Rdh14', '0610009B22Rik', 'Eif2s2', 'Ccdc117', 'Nsfl1c', 'Rnls', 'Zfp746', 'Cnbp', 'Pdcd6ip', 'Snx4', 'Nek9', 'Snrpb', 'Pom121', 'Oxsm', 'Ngly1', 'Leng8', 'Rps23']
Srebf1	['Cldn34d', 'Pgk1', 'Gm525', 'Brox', 'Aida', 'Greb1', 'Tmem125', 'Kpna1', 'Epm2a', 'Dcdc2a', 'Txndc11', 'E030030I06Rik', 'Slc45a1', 'Olfr855', 'Olfr854', 'Eef2', 'Dapk3', 'Il31ra', 'Srebf1', 'Nkx2-6', 'Taar7a', 'Taar6', 'Rps6kc1', 'Sspn', 'Pdp2', 'Muc3', 'Gm11213', 'Polr3g', 'Mblac2']
Srf	['Map3k14', 'Atp6v0d1', 'Agrp', 'Wdr1', 'Cdc73', 'Zswim6', 'Rcn2', 'Smc1a', 'Ribc1', 'Zfp408', 'Arhgap1', 'Mob3a', 'Izumo4', 'Polr2h', 'Clcn2', 'Dusp5', 'Pitpna', 'Anxa7', 'Homer1', 'Sec61a1', 'Sox15', 'Mpdu1', 'Cd68', 'Eif4a1', 'Prx', 'Sertad1', 'Ubald1', 'Mgrn1', 'Bcl2l12', 'Nr4a1', 'Med7', 'Tomt', 'Lamtor1', 'Anapc15', 'Vcl', 'Tars', 'Sik1', 'Elmsan1', 'Msh3', 'Dhfr', 'Zfp322a', 'Nr2f2', 'Mcl1', 'Taf5', 'Kyat1', 'Utp3', 'Arid3b', 'Gm2237', 'Dgkh', 'Rpl10', 'Nolc1', 'Plekhh3', 'Cntnap1', 'Ccr10', 'Chfr', 'Bet1', 'Hnrnpa2b1', 'Cbx3', 'Dipk2a', 'Gngt1', 'Gng11', 'Rpl36', 'Micos13', 'Vdac2', 'Mthfr', 'Clcn6', 'Zfp189', 'Mrpl50', 'Vps13d', 'Snx18', 'Fam118a', 'Naca', 'Sf3a3', 'Fhl3', 'Ing2', 'Gga1', 'Slc39a2', 'Mettl17', 'Lag3', 'Ptms', 'Sept7', 'Tmem123', 'Myl12a', 'Pdlim5', 'Dnajc11', 'Mus81', 'Cfl1', 'Polrmt', 'Fgf22', 'Dagla', 'Sec22c', 'Ier2', 'Myl3', 'Nudt15', 'Erp27', 'Arhgdib', 'Slc25a25', 'Naif1', 'Egr3', 'Rheb']
Srsf1	['Greb1', 'Nkx2-6', 'Txndc11', 'Hexb', 'Olfr806', 'Abhd6', 'Kpna1', 'Il31ra', 'Pknox1', 'Osbpl1a', 'Pcdh20', 'Cd163l1', 'Cox8c', 'E030030I06Rik', 'Aida', 'Brox', 'Gzmk', 'Aldh9a1']
Srsf2	['Greb1', 'Nkx2-6', 'Olfr806', 'Abhd6', 'Hexb', 'Pknox1', 'Txndc11', 'Il31ra', 'Kpna1', 'Osbpl1a', 'Cox8c', 'Wwox', 'Aadacl2fm1']
Ss18	['Txndc11', 'Brox', 'Aida', 'Cldn34d', 'E030030I06Rik', 'Fbxw4', 'Crebzf', 'Aspa', 'Eapp', 'Arl14epl', 'Lypla1', 'Greb1', 'BC107364', 'Tex14', 'Bmerb1', 'N4bp1', 'Slc15a1', 'Gja1', 'A930007A09Rik', 'Mobp', 'Taf12', 'Gmeb1', 'Ren2', 'Ren1', 'Nkx2-6']
Ssrp1	['Greb1', 'Cldn34d', 'Nkx2-6', 'Olfr854', 'Olfr855', 'Olfr806', 'Abhd6', 'Pknox1', 'Zfp949', 'Aida', 'Brox', 'Osbpl1a', 'Hexb', 'Kpna1', 'Il31ra', 'Fbxw4', 'E030030I06Rik', 'Cox8c', 'Nemf', 'Acacb', 'Txndc11', 'Gzmk', 'Wwox', 'Pcdh20', 'Npffr2', 'Rps29', 'Lrr1']
