Antigen	Genes
Tcf7	['Txndc11', 'Tmem255b', 'Sspn', 'Cldn34d', 'Rai14', 'Sult2b1', 'Spaca4', 'Gm525', 'Lgr5', 'Il31ra', 'Ppme1', 'C2cd3', 'Greb1', 'Brox', 'Aida', 'Zfp142', 'Bcs1l', 'Coq2', 'Kpna1', 'Tex33', 'Zfp703', 'Hexb', 'Cfh', 'Matk', 'Fndc5', 'Ddx20', 'Rpf2', 'Zfp12', 'Spdye4a', 'Aldh9a1', 'Ripply2', 'Cyb5r4', 'Cd209a', 'Ttc16', 'Ptrh1', 'Cfap157', 'Dcdc2a', 'Tmem125', 'Map4k4', 'Cd101', 'Tnfrsf19', 'Bahcc1', 'Itga2b', 'Gtf2b', 'Lef1', 'Syce1l', 'Mon1b', 'Nkx2-6', 'Ubxn11', 'Cuedc2', 'Axin2', 'Arid3a', 'Ptpre', 'Fcgr3', 'Rbpjl', 'Matn4', 'Nolc1', 'Gm11541', 'Fosb', 'Olfr1274', 'Chd2', 'Zfp219', 'Tmem253', 'Lmnb2', 'Timm13', 'Zfp991', 'Eef1g', 'E030030I06Rik', 'Gm10710', 'Dchs2', 'Cntrl', 'Sfi1', 'Eif4enif1', 'Msh4', 'Pilrb1', 'Tdg', '1190007I07Rik', 'Olfr564', 'Olfr1226', 'Olfr855', 'Olfr854', 'Spo11', 'Znrf3', 'Rrs1', 'Adhfe1', 'Slc16a5', 'Sept9', 'Cerk', 'Pfn3', 'Slc34a1', 'Slc25a28', 'Oasl1', 'Gmeb2', 'Fzr1', 'Dohh', 'Gm1979', 'Osbpl1a', 'Ptpn6', 'Grcc10', 'Zfp513']
Tcf7l2	['Olfr855', 'Olfr854', 'Greb1', 'Ripply2', 'Cyb5r4', 'Cldn34d', 'Txndc11', 'Kpna1', 'Zfp949', 'Hexb', 'Brox', 'Aida', 'Il31ra', 'Magohb', 'Sspn', 'Rps29', 'Lrr1', 'Zfp142', 'Bcs1l', 'Axin2', 'Acacb', 'Npffr2', 'Vav1', 'Nemf']
Tdg	['Txndc11', 'Brox', 'Aida', 'Kpna1', 'Il31ra', 'Tdg', 'Greb1', 'E030030I06Rik', 'Hexb', 'Nkx2-6', 'Cldn34d', 'Osbpl1a', 'Sspn', 'Aldh9a1']
Tead1	['Pcyt1a', 'Lats2', 'Man2b2', 'Prkx', 'Trip6', 'Srrt', 'Sectm1b', 'Tead1', 'Snap47', 'Jmjd4', 'Wwc2', 'Raf1', 'Unc45b', 'Nle1', 'Rapgef3', 'Ehmt1', 'Arrdc1', 'Creb3l2', 'Zfp593', 'Cnksr1', 'C4H1orf232', 'Il17b', 'Cry2', 'Ptpn14', 'Tmem98', 'Ifrd1', 'Pla2g5', 'Amotl2', 'Il17rd', 'Irf2bp2', 'Ntf5', 'Lhb', 'Kcna7', 'Mafk', 'Mnt', 'Rubcn', 'Tmed1', 'AI661453', '1700001C19Rik', 'Trpv4', 'Prnp', 'Prn', 'Plekhh3', 'Cntnap1', 'Ccr10', 'Rchy1', 'Pkp4', 'Ccdc148', 'Phf7', 'Bap1', 'Ppfibp1', 'Vgll4', 'Mrpl22', 'Gemin5', 'P3h1', 'AU022252', 'Socs3', 'Ppp1r11', 'Rnf39', 'Rfc2', 'Tead4', 'Supt4a', 'Rnase10', 'Tap1', 'Psmb9', 'Psmb8', 'Reep3', 'Wdr90', 'Mcrip2', 'Ajuba', 'Nr4a1', 'Grn', 'Wsb2', 'Plekhm3', 'Pltp', 'Dlx4', 'Adamtsl4', 'Pakap', 'Cars2', 'Sfn', 'Otud1', 'Ccnd1', 'Kpna2', 'Ska2', 'Prr11', 'Zfp651', 'Rnd3', 'Mphosph9', '2810006K23Rik', 'Xpo5', 'Polh', 'Rgs12', 'Mettl21a', 'Tmem95', 'Kctd11', 'Acap1', 'Lax1', 'Rin1', 'Brms1', 'Pinx1']
Tead2	['Greb1', 'Nkx2-6', 'Mdm2', 'Gm525', 'Vmn2r102']
Tead4	['Trip6', 'Srrt', 'Snap47', 'Jmjd4', 'Gcm1', 'Pakap', 'Timp3', 'Tmem98', 'Man2b2', 'Rapgef3', 'Tspan4', 'Polr2l', 'Cd151', 'Fscn1', 'Wdr81', 'Tlcd2', 'Pim3', 'Slco1a5', 'Ska2', 'Prr11', 'Mrpl22', 'Gemin5', 'Pelo', 'Zfp367', 'Habp4', 'Sertad2', 'Lysmd3', 'Cdkn2c', 'Faf1', 'Prkx', 'Trpv4', '9230112D13Rik', 'Creb3l2', 'Rubcn', 'Serpine1', 'Tbc1d14', 'Unc45b', 'Nle1', 'Shroom3', 'Plxnb2', 'Sectm1b', 'Ect2', 'Lats2', 'Lax1', 'Sp4', 'Ajuba', 'Pkhd1l1', 'Lce1m', 'Crct1', 'Ccn2', 'Arf2', 'Fgl1', 'Synpo', 'Amotl2', 'Grn', '2610008E11Rik', 'Myl6b', 'Myl6', 'Txndc11', 'Pik3cb', 'Pcyt1a', 'Tbc1d19', 'AI661453', '1700001C19Rik', 'Orai1', 'Nudcd3', 'Cldn34d', 'Eloa', 'Mnt', 'Flnb', 'Pdk1', 'Mtrf1l', 'Myo1c', 'Wwc2', 'Ercc4', 'Wdyhv1', 'Atad2', 'Shkbp1', 'Akip1', 'Usp28', 'Arhgef17', 'Fig4', 'Socs3', 'Raf1', '2310079G19Rik', 'Txnrd1', 'Eid3', 'Evpl', 'Myl12b', 'Myl12a', 'Dynlt1b', 'Ccdc152', 'Tnfrsf25', 'Ptpn14', 'Mid1', 'Myo10', 'Ciao3', 'Adamtsl4', 'Ogn', 'Msto1']
Terf1	['Nkx2-6', 'Greb1', 'Cldn34d', 'Abhd6', 'Fbxw4', 'Brox', 'Aida', 'Pknox1', 'Kpna1', 'Olfr806', 'E030030I06Rik', 'Txndc11']
Terf2ip	['Greb1', 'Nkx2-6', 'Olfr855', 'Olfr854']
Tet1	['Cldn34d', 'Brox', 'Aida', 'E030030I06Rik', 'Tmem125', 'Txndc11', 'Greb1', 'Gm525', 'Ldb2', 'Sppl2a', 'Hexb', 'Kpna1', '9230019H11Rik', 'Olfr806', 'Speer4e', 'Dcdc2a', 'Rhoc', 'Nkx2-6']
Tet2	['Npas4', 'Swsap1', 'Nkx1-1', 'Cacng2', 'Txndc11', 'Smim17', 'Cldn34d', 'Xkr7', 'Celf6', 'Scrt1', 'Micu2', 'Ccdc92b', 'Phgr1', 'Disp2', 'Vstm2l', 'Sfi1', 'Eif4enif1', 'Ogdhl', 'Unc13a', 'Jak3', 'Hcn3', 'Gm45927', 'Clk2', 'Greb1', 'Brox', 'Aida', 'Yif1a', 'Tmem151a', 'Hexb', 'Il31ra', 'Tmem231', 'Gabarapl2', 'Gal3st4', 'Stag3', 'Gpc2', 'Gja10', 'Lhx3', 'Aldh9a1', 'Golga7b', 'Nkx2-6', 'Kpna1', 'Glra1', 'Syp', 'Bicdl1', 'Sspn', 'Hjurp', 'A730008H23Rik', 'Ptprs', 'Ccl17', 'Mcl1', 'Arnt', 'Smpd3', 'Tas1r3', 'Ints11', 'Cptp', 'Fbxw4', 'Slc18a1', 'Atp6v1b2', 'Gm10710', 'Dchs2', 'Sez6l2', 'Asphd1', 'Tmem143', 'Syngr4', 'Tcf20', 'Hic1', 'Ovca2', 'Prpf3', 'Ube2q1', 'Chrnb2', 'Psmd4', 'Kcnh2', 'Nos3', 'Scamp5', 'Nt5c2', 'Ina', 'Iqsec3', 'Col6a6', 'E030030I06Rik', '9530077C05Rik', 'Gm525', 'Zfp809', 'Lyz1', 'Dnah7b', 'Atp1a3', 'Ermp1', 'Cyb5r4', 'Ripply2', 'Ccdc9', 'Clcn4', 'Usp10', 'Prr14l', 'Depdc5', 'Hgsnat', 'Mtmr2', 'Armc8', 'Rfxank', 'Nr2c2ap', 'Gm45929', 'Borcs8']
Tet3	['Arl4d', 'Tmem107', 'Eapp', 'Cldn34d', 'Kif2c', 'Gtf3c6', 'BC107364', 'LOC666331', 'Gm11634', 'Taf12', 'Gmeb1', 'Rdm1', 'Tex14', 'Sirt4', 'Alyref2', 'H4c6', 'H3c6', 'H2bc8', 'H2ac8', 'H1f3', 'Poldip3', 'Brox', 'Aida', 'Ncs1', 'Zbtb4', 'Slc35g3', 'Polr2a', 'H2bc4', 'H2ac6', 'H4c11', 'H4f16', 'H2aj', 'Ptpn6', 'Grcc10', 'Pnp', 'Ttc39d', 'H4c3', 'H1f6', 'Txndc11', 'H2bc6', 'H3c3', 'H2bc3', 'Tti2', 'E030030I06Rik', 'H4c14', 'H3c13', 'H2bc18', 'Fam53c', 'Cdc25c', 'H1f2', 'H3c8', 'H3c7', 'H2bc9', 'H4c4', 'H3c4', 'H2bc21', 'H2ac21', 'H2ac20', 'Tmem167b', 'Greb1', 'H2bc7', 'H2ac7', 'H1f4', 'H3c2', 'H2ac4', 'H4c9', 'H2bc12', 'H2bc11', 'H2ac12', 'H2ac11', 'H4c2', 'H4c1', 'H3c1', 'Hist1h2br', 'Hist1h2bq', 'Hist1h2ap', 'Hist1h2ao', 'Csrnp2', 'Gm3448', 'Gm3435', 'Gm3417', 'H2bc1', 'H2ac1', 'H3c15', 'H3c14', 'H2ac19', 'H2ac18', 'Fcgr4', 'Tfrc', 'Hexim1', '9030025P20Rik', 'Hist1h4m', 'Prdx1', 'Arrdc2', 'H4c12', 'H2bc15', 'H2ac15', 'Hist1h4n', 'Fus', 'Slc9a1']
Tfam	['Fbxw4', 'Cldn34d', 'Brox', 'Aida', 'E030030I06Rik', 'Txndc11', 'Abca3', 'Abca17', 'Wasf3', 'Pknox1', 'Tmem125', 'Kpna1', 'Fgf14']
Tfap2a	['Gins2', 'March8', 'Serpini1', 'Pdcd10', 'Phf5a', 'Aco2', 'Pabpc4', 'C2cd5', 'Car6', 'Rnf44', 'Cdhr2', 'Tinf2', 'Nedd8', 'Gmpr2', 'Coro2a', '8030462N17Rik', 'Gm7244', 'Brox', 'Aida', 'Spg20', 'Diaph3', 'Espnl', 'Fscn1', 'Padi2', 'Invs', 'Erp44', 'Smim38', 'Sirt4', 'Tsen2', 'Smarcd3', 'Bfsp2', 'Sp7', 'Aaas', 'Lin28a', 'Ing5', 'Dtymk', 'Msantd2', 'Plekhm2', 'Ice2', 'Hilpda', 'Fam71f2', 'Insc', 'Atp2c2', 'Mrpl45', 'Kcnn4', '2310030G06Rik', 'Hspb2', 'Cryab', 'Mtss2', 'Asic3', 'Mbp', 'Angptl4', '2210010C04Rik', 'Cldn34d', 'Pld2', 'Hdac4', 'H2ax', 'Dpagt1', 'C2cd2l', 'Veph1', 'Bag5', 'Apopt1', 'Olfr9', 'Ppcdc', 'Mtmr2', 'Gas7', 'Dbi', '3110009E18Rik', 'Best3', 'Atg101', 'Rab7b', 'Kctd14', 'Gdpd5', 'Morf4l1', 'Endov', 'Tuba1b', 'Cenpa', 'Stard5', 'Lep', 'Zdhhc8', 'Ccdc188', 'Zfp963', 'Klhl9', 'Rcan1', 'Slitrk5', 'Ccdc9', 'Bin3', 'Atp5l', 'Pde1b', 'Rragc', 'Jpt1', 'Kif6', 'Slc5a6', 'Cad', 'Atraid', 'Sft2d3', 'Serpine1', 'Tedc1', 'Tmem179', 'Tex9']
Tfap2c	['Mtg1', 'Fdxacb1', 'Alg9', '1110032A03Rik', 'March8', 'Hdac4', 'Ppm1f', 'Zkscan3', 'Kiz', 'Tmem216', 'Chuk', 'Hint3', 'Txndc11', 'Rock2', '4930402H24Rik', 'C2cd5', 'Pabpc4', 'Mtmr6', 'Sp1', 'Asrgl1', 'Ice2', 'Ubxn8', 'Zfp784', 'Zhx3', 'Lpin3', 'Tsga10', 'Lipt1', 'Serpinb6a', 'Prdm10', 'Gm7244', 'Msantd2', 'Loxl3', 'Dok1', 'Eml2', 'Gm960', 'Zfp672', 'Sh3bp5l', 'Actl6a', 'Pcmt1', 'Lats1', 'Sft2d3', 'Synrg', 'Vapb', 'Sec24a', 'Sar1b', 'Incenp', 'Fam222b', 'Nbeal1', 'Gins2', '8030462N17Rik', 'Ogfr', 'Mrgbp', 'Wdsub1', 'Sdhc', 'Mpz', 'Taf9', 'Rad17', 'Ak6', 'Invs', 'Erp44', '1700021F05Rik', 'Rraga', 'Pgm2l1', 'Camsap3', 'Zfp623', 'Poli', 'Hilpda', 'Fam71f2', 'Edf1', 'H13', 'Ccnf', 'Prickle3', 'Syp', 'Kif20b', 'Cdkl2', 'Fmc1', 'Ctnna1', 'Urgcp', 'Stat1', 'Nedd1', 'Napepld', 'Abhd12', 'Gins1', 'Rassf3', 'Stam', 'Ice1', 'Pld2', 'Igsf11', 'Arhgap10', 'Ing5', 'Dtymk', 'Mpv17l', 'Txnl4a', 'Rbfa', 'Mgat5', 'Prkab2', 'Lamtor5', 'S100a3', 'S100a2', 'Fgfbp3']
Tfap4	['Trip4', 'Pclaf', 'Secisbp2l', 'Stx8', 'Cfap52', 'Rpe', 'Xntrpc', 'Xndc1', 'Rnf121', 'Prdm4', 'Ascl4', 'Stoml2', 'Fam214b', 'Wdfy1', 'Utp23', 'Clptm1l', 'Hif1a', 'Gsn', 'Meig1', 'Dclre1c', 'Usp35', 'Kctd21', 'Pgpep1', 'Scrt1', 'Txndc11', 'Natd1', 'Maf', 'Chfr', 'Tsr3', 'Gnptg', 'Rrh', 'Gar1', 'Cfi', 'Wdtc1', 'Mafa', 'Arpc1a', 'Gpr107', 'Jtb', 'Nudcd3', 'Nme1', 'Wdr27', '1600012H06Rik', 'Mon2', 'Rexo5', 'Eri2', 'Ypel3', 'Tbx6', 'Bcl3', 'Trp53inp1', 'Hmox1', 'Lig4', 'Abhd13', 'Vps18', 'Rnf14', 'Trip12', 'Fbxo36', 'Cpeb4', 'Aco1', 'Prmt2', 'Usp32', 'Insr', 'Atp6v0c', 'Amdhd2', 'Lcn2', '1110008P14Rik', 'Adgre5', 'Zfp513', 'Snx17', 'Eif2b4', 'Kdm4c', 'Zfp786', 'Zfp398', 'H2az2', 'Zswim8', 'Chchd1', 'Puf60', 'Esrra', 'Catsperz', 'Xpnpep1', 'Zbp1', 'Unk', 'H3f3b', 'Tep1', 'Hint3', 'Pikfyve', 'Idh1', 'Trp53inp2', 'Gle1', 'Med13', 'Naa60', 'Tmem106b', 'Atp6v0a2', 'Ado', 'Nob1', 'Bmf', 'Hsd11b1', 'G0s2', 'Fbxo30', 'Mgat4e', 'Kdm5b']
Tfcp2l1	['Txndc11', 'Greb1', 'Nkx2-6', 'Gm525', 'Olfr855', 'Olfr854', 'Tmem125']
Tfe3	['Rad9a', 'Ppp1ca', 'Il1r2', 'Sumf1', 'Snrpa', 'BC024978', 'Hmcn2', 'Zfp747', 'Ube2b', 'Cdkl3', 'Spata25', 'Neurl2', 'Ctsa', 'Rspry1', 'Fam192a', 'Dpp7', 'Tnrc6b', 'Nudt9', 'Pip4p1', 'Osgep', 'Apex1', 'Camk2n1', 'Washc2', 'Cd164', 'Rnasek', '0610010K14Rik', 'Pnpo', 'Prr15l', 'Gnb2', 'Clcn7', 'Ammecr1l', 'Dhx35', 'Ilf3', 'Zfp512', 'Rab5a', 'Atp6v0c', 'Amdhd2', 'Efna3', 'Zfyve26', 'Rad51b', 'Lamtor5', 'Mrpl27', 'Eme1', 'Prr5l', 'Commd9', 'Elmsan1', 'Cds2', 'Ddx19b', 'Aars', 'Naa80', 'Hyal3', 'Hyal1', 'Hyal2', 'Brox', 'Aida', 'Sema4b', '1810013L24Rik', 'Rad23a', 'Calr', 'Pip5kl1', 'Dpm2', 'Psmc3ip', 'Mlx', 'Hsd17b1', 'Coasy', 'Vps72', 'Pip5k1a', 'Ftl1', 'Bax', 'Cep162', 'Mrpl2', 'Klc4', 'Cul7', 'Gbx2', 'Spns1', 'Lat', 'Mrps18c', 'Helq', 'Hoxa2', 'Ube4b', 'Qtrt1', 'Hnrnph2', 'Gla', 'Tmc8', 'Tmc6', 'Arl2', 'Rchy1', 'Cln3', 'Apobr', 'Igf2r', 'Ctbp2', 'Thop1', 'Sgta', 'Glrx2', 'Commd8', 'Mfsd1', 'Ak7', 'Ktn1', 'Topors', 'Smim27']
Tgif1	['Txndc11', 'Grm2', 'Cpeb4', 'Npdc1', 'Entpd2', 'Ccdc134', 'Gtf2h3', 'Eif2b1', 'Secisbp2', 'Cks2', 'Ppp1r12c', 'Sugp2', 'Armc6', 'Greb1', 'Nup133', 'Lamtor3', 'Yars', 'S100pbp', 'Ss18', 'Scfd2', 'Fip1l1', 'Gle1', 'Mapkapk5', 'Arglu1', 'Xpnpep3', 'St13', 'Cemip2', 'Pxk', 'Zhx1', 'Oxsm', 'Ngly1', 'Apmap', 'Psip1', 'Lrpprc', 'Acat1', 'S100a1', 'S100a13', 'Chtop', 'Sptlc1', 'Mcmdc2', 'Spast', 'Fbxo33', 'Gcnt2', 'Zfp672', 'Sh3bp5l', 'Ppp1r9b', 'Bcl6', 'Lss', 'Zfp219', 'Tmem253', 'Lect2', 'Nsd3', 'Letm2', 'Hcfc2', 'Glt8d2', 'Bzw1', 'Lactb', 'Sde2', 'Gga1', 'Atp6v0d1', 'Agrp', 'Paf1', 'Med29', 'Gstm2', 'Asb1', 'Lnpk', 'Nmral1', 'Hmox2', 'Pcyox1l', 'Dynlt1b', 'Zzef1', 'Cyb5d2', '1700019N19Rik', 'Tlr13', 'Snx27', 'Pcx', 'Elac1', 'Frat1', 'Faf1', 'Cdkn2c', 'Hexb', 'Dscc1', 'Ankrd63', 'Kat2b', 'Ndst2', 'Vps39', 'Cpeb2', 'Rrp12', 'Ppm1l', 'Hdac2', 'Srrd', 'Hps4', 'Bop1', 'Ttc7', 'Vps53', 'Nudt3', 'Atp6v0a1', 'Nme1', 'Acp5', 'Elof1']
Tgif2	['Cpeb4', 'Entpd2', 'Npdc1', 'Greb1', 'Txndc11', 'Atp6v0d1', 'Agrp', 'Scfd2', 'Fip1l1', 'Armc6', 'Sugp2', 'Nkx2-6', 'Cirbp', '1600002K03Rik', 'Mfsd8', 'Rad51ap1', 'D6Wsu163e', 'Otx2', 'Gpr84', 'Cyb5d2', 'Zzef1', 'Pvr', 'Pxk', 'Plcl1', 'Atp6v1h', 'Abhd18', 'Faf1', 'Cdkn2c', 'Shisa7', 'Nagpa', 'Ccdc134', 'Zscan18', 'Ubr5', 'Grm2', 'Urod', 'Hectd3', 'Fem1a', 'Sptlc1', 'Il1r2', 'Ppp1r9b']
Thap11	['Greb1', 'Car5a', 'Banp', 'Phf12', 'Morf4l1']
Thra	['Acacb', 'Olfr855', 'Olfr854', 'Cldn34d']
Thrb	['Acacb', 'Olfr855', 'Olfr854']
Tle1	['Greb1', 'Nkx2-6', 'Vmn2r102', 'Il31ra', 'Hexb', 'Aldh9a1', 'Abhd6', 'Txndc11', 'Olfr806', 'Kpna1', 'Taar7a', 'Taar6', 'Olfr1274', 'Zfp263']
Tle3	['Mboat2', 'Frem3', 'Tmem8b', 'Camp', 'Arhgap19', 'Prelid3a', 'Spata45', 'Myo18a', 'Ccn2', 'Omp', 'Capn5', 'Fancd2', 'Emc3', 'Prss42', 'Tnfsf15', 'Gm19774', 'Tle2', 'Olfr99', 'Pkig', 'Pbp2', 'Blmh', 'Tmem181a', 'Hal', 'Rnpepl1', 'Dusp28', 'Ankmy1', 'Tifa', 'Alpk1', 'Ogfrl1', 'Dusp22', 'Gtf3c5', 'Dchs1', 'Rwdd3', 'Aebp1', 'G3bp2', 'Olfm2', 'Epn2', 'Ccdc182', 'Adora2b', 'Tyk2', 'Il1f9', 'Gfap', 'Fam187a', 'Eftud2', 'Ccdc103', 'Tnfaip8l1', 'Sema3e', 'Ces2b', 'Gimap5', 'Gimap1', 'Acot4', 'Ergic1', 'Rnf19a', 'Pknox2', 'Epyc', 'Arhgap26', 'Vdr', 'Dlc1', 'Angptl7', 'Ccdc170', 'Timm17a', 'Lmod1', 'Dusp6', 'Gucy2g', 'Slc20a1', 'Olfr159', 'Fthl17f', 'Phc2', '7530416G11Rik', 'Prdm11', 'Osmr', 'Gcnt2', 'Nnt', 'Kansl3', 'Fer1l5', 'Ube2h', 'Synpo', 'Spata7', 'Tbce', 'Lsm11', 'Ptgir', 'Olfr70', 'Sytl3', 'Cyp2c23', 'Sumo2', 'Hcn4', 'Cer1', 'Acoxl', 'Fthl17-ps1', 'Lyz1', 'Arid3b', 'Myoc', 'Rgs9', 'Slc43a3', 'Armc2', 'Pemt', 'Cyld', 'Lbr', 'Adam11', 'Nrg1']
Tlx1	['Trmo', 'Ext2', 'Ptpn21', 'Dtx4', 'Kin', 'Atp5c1', 'St3gal2', 'Nqo2', 'Rbm18', 'Mrrf']
Tmem131	['Lrp6', 'Cldn34d', 'Zswim6', 'Taf5', 'Pbld2', 'Hnrnph3', 'Anp32e', 'Tank', 'Zbtb4', 'Slc35g3', 'Polr2a', 'Rpl6', 'Lrrc20', 'Rps6', 'Zfp512', 'Txndc11', 'Slc9a1', 'Slc1a5', 'Mrps7', 'Mif4gd', 'Gga3', 'Sf3b3', 'Cog4', 'Snrpb', 'Mcu', 'Tox2', 'Pias4', 'Eef2', 'Dapk3', 'Tnrc6b', 'Rps15', 'Apc2', 'Raly', 'Wdr76', 'Mfap1a', 'Nop56', 'Idh3b', 'Rpl26', 'Taf6', 'Mblac1', 'Cnpy4', 'Ndufc2', 'Rpl8', 'Commd5', 'Rps26', 'Rpl7l1', '2310039H08Rik', 'Btg1', 'Ube3b', 'Kctd10', 'Kpna1', 'Tmem167b', 'Ier5', 'Sub1', 'Oacyl', 'Por', 'Dot1l', 'Ap3d1', 'Rps19bp1', 'Atf4', 'Aplp2', 'Npas4', 'Fbp2', '2610001J05Rik', 'Rbbp5', 'Bin3', 'Mtf2', 'Bcl2l13', 'Rps21', 'Zwilch', 'Snapc5', 'Rpl4', 'Rpl31', 'Rps3', 'Rps14', 'Vps4b', 'Rpl7', 'Rdh10', 'Gosr1', 'Itpr1', 'Kmt2a', 'Ttyh2', 'Rpl38', 'Uqcrq', 'Leap2', 'Gdf9', 'Ptma', 'C3ar1', 'Slc5a5', 'Rpl18a', 'Map1s', 'Tubb4b', 'Stpg3', 'Slc34a3', 'Fam166a', 'Rpl29', 'Acy1', 'Rps28', 'Zbtb37', 'Srp68']
Top1	['Cldn34d', 'Txndc11', 'Kpna1', 'Sspn']
Top2a	['Cldn34d']
Top2b	['Txndc11', 'Cldn34d', 'Brox', 'Aida', 'Tmem125', 'E030030I06Rik']
Tox	['Txndc11', 'Cldn34d', 'Kmt5b', 'Kmt2a', 'Sspn', 'Gnb2', 'Phip', 'Il31ra', 'Kpna1', 'Eif4a2', 'Gabpb1', 'Brox', 'Aida', 'Hexim2', 'Tmem125', 'Frg2f1', 'Foxj3', 'Cd209a']
Trim28	['Txndc11', 'Plagl1', 'Nnat', 'Blcap', 'Wbp4', 'Elf1', 'Rs1', 'Psma3', 'Sacm1l', 'Prmt5', 'Mok', 'Zfp839', 'Rab11a', 'Ctnna3', 'Lta4h', 'Zmat2', 'Fbxo31', 'Knl1', 'Pom121l2', 'Npr1', 'Ilf2', 'Ncoa7', 'Eef2k', 'Rtn2', 'Fosb', 'Cldn34d', 'Zfp36', 'Plekhg2', 'Acp6', 'Tia1', 'Pcyox1', 'Opn1sw', 'Ccdc136', 'Wfikkn1', 'Mettl26', 'Mcrip2', 'Med16', 'R3hdm4', 'Kiss1r', 'Lrr1', 'Rps29', 'Ppp6r3', 'Habp4', 'Tmem259', 'Cnn2', 'Smarcc2', 'Psmb3', 'Pcgf2', 'Nemf', 'H4c9', 'H2bc11', 'H2ac11', 'Mynn', 'Actrt3', 'Celf2', 'Polg', 'Imp4', 'Ccdc115', '2610301B20Rik', 'Brms1', 'B4gat1', 'Trim7', 'Trim41', 'Fmc1', 'Cfap126', 'Inpp5f', '1700001P01Rik', 'Cwc25', 'Trim2', 'H2bc12', 'H2ac12', 'Btn1a1', 'H2bc13', 'H2ac13', 'H3c10', 'Olfr1359', 'Ndufs7', 'Fam83a', 'Nap1l5', 'Sit1', 'Ccdc107', 'Zfp30', 'Brox', 'Aida', 'Agbl5', 'Insyn2a', 'Hes7', 'Aloxe3', 'Msc', 'Zfp692', 'Mcts2', 'Abt1', 'Pllp', 'Mdm4', 'Polr3e', 'Arhgap10', 'Mlph', 'Rnase12', 'Olfr750', '1700025G04Rik']
Trim33	['Shc1', 'Lenep', 'Flad1', 'Cks1b', 'Pmel', 'Rab5b', 'Cdk2', 'Gdf3', 'Brox', 'Aida', 'Sp2', 'Bahcc1', 'Rrp1', 'Dmwd', 'Dmpk', 'Six5', 'Rabggta', 'Cldn34d', 'Cep250', 'Ldlrap1', 'Adam19', 'Pgk1', 'Grifin', 'Abhd2', 'Txndc11', 'Kdf1', 'Napepld', 'Heyl', 'Dgkd', 'Sla2', 'Sf3a3', 'Fhl3', 'Zc3h12a', 'Prob1', 'Mzb1', 'Rapgefl1', 'Pgls', 'Fam129c', 'Tinf2', 'Gmpr2', 'Nedd8', 'Neil1', 'Commd4', 'Dnal4', 'Rpl12', 'Lrsam1', 'Lmod3', 'Sharpin', 'Maf1', 'Cyc1', 'Ints1', 'Taar5', 'Taar4', 'B4galt5', 'Rbks', 'Babam2', 'Bcl7a', 'Tespa1', 'Arl5c', 'Rffl', 'Rin1', 'Cd248', 'Cyth1', 'Pgm5', 'Aldh3b1', 'Laptm5', 'Tsc22d4', 'Nyap1', 'Lrrc20', 'Notch1', 'Osbp', 'Fbxw4', 'Cenpu', 'Zfpm1', 'Dhcr24', 'Cilp', 'Rfx1', 'Prl2c4', 'Prl2c3', 'Gna15', 'Pet117', 'Kat14', 'Zfp658', 'Selplg', 'Baz2a', 'Atp5b', 'Nfatc2ip', 'Slc39a3', 'Adssl1', 'Btbd9', 'Hgsnat', 'Slc25a3', 'E2f2', 'Pisd', 'Endou', 'Gsc2', 'Ess2', 'Tssk2', 'Pik3r5', 'Gas2l3']
Trp53	['Tulp4', 'Zmat3', 'Ido2', 'Pgpep1', 'Vps36', 'Ckap2', 'Dyrk3', 'Mbl2', 'Trmt5', 'Slc38a6', 'Ftl1', 'Bax', 'Glipr1', 'Sp1', 'Mdm2', 'Psrc1', 'Olfr544', 'Olfr543', 'Ephx1', 'Tmem45b', 'Irf2bp2', 'Itgb4', '4933412E24Rik', 'Plk2', 'Gtse1', 'Asb8', 'Chd9', 'Ccr4', 'Traf4', 'Nek8', 'Sgms2', 'Dstn', 'Phlda3', 'Chit1', 'Bahcc1', 'Dglucy', 'Herc3', 'Btg4', '4833427G06Rik', 'Kmt5b', 'Vmac', 'Ndufa11', 'Klhdc4', 'Gclc', 'Slc25a36', 'Orc5', 'Tex15', 'Rap2b', 'Ssu72', 'Fndc10', 'Myo1g', 'Pdcl', 'Zfp958', 'Hrh1', 'Rps27l', 'Rhoq', 'Atp6v1e2', 'Bbc3', 'Vpreb1', 'Top3b', 'Igll1', 'Mrpl45', 'Cdkn1a', 'Inf2', 'Ogn', 'Fam168a', 'Ghitm', 'Mup20', 'Tmem274', 'Nmnat1', 'Lzic', 'Hikeshi', 'Olfr813', 'Olfr812', 'Bcl2l11', 'Ccin', 'Npffr1', 'Peli3', 'Eda2r', 'Csrnp2', 'Agmat', '1700013G24Rik', 'Ccng1', 'Zfp809', 'Exoc4', 'Rprd1a', 'Rpl24', 'Epha2', 'Impdh1', 'Tas2r131', 'Alg14', 'Rps19', 'Dusp10', '1700056E22Rik', 'Cyp20a1', 'Ankrd10', 'Klrb1', 'Cfap43', 'Mdm4', 'Muc13']
