TF	C(organ)	C(dev_stage)	C(organ):C(dev_stage)
Pax3	5.329363756659116e-09	0.01762271173285013	0.0040050356059237215
Pax5	9.238867056330599e-07	0.01762271173285013	0.0040050356059237215
Pax6	6.105871456215278e-07	0.01762271173285013	0.0040050356059237215
Pparg	1.3758504835233715e-08	0.01762271173285013	0.0040050356059237215
Pax7	1.2253569488715587e-08	0.01762271173285013	0.0040050356059237215
Pbx1	1.3937002514830988e-07	0.01762271173285013	0.0040050356059237215
Pcgf1	3.9998598547753905e-10	0.01762271173285013	0.0040050356059237215
Pcgf2	2.943644390123107e-10	0.01762271173285013	0.0040050356059237215
Pcgf3	5.942288167174213e-06	0.01762271173285013	0.0040050356059237215
Pcgf6	9.576183223697543e-09	0.01762271173285013	0.0040050356059237215
Phc1	6.094748592069896e-06	0.01762271173285013	0.0040050356059237215
Pcna	6.225235141640573e-05	0.01762271173285013	0.0040050356059237215
Plagl1	2.3723553082915795e-08	0.01762271173285013	0.0040050356059237215
Ppara	1.3937002514830988e-07	0.01762271173285013	0.0040050356059237215
Phf2	1.4688927013053132e-05	0.01762271173285013	0.0040050356059237215
Phf20	0.00019738346180626787	0.01762271173285013	0.0040050356059237215
Phf5a	4.568913866715821e-09	0.01762271173285013	0.0040050356059237215
Phf6	2.5526239044691905e-07	0.01762271173285013	0.0040050356059237215
Phf8	9.365471995275771e-07	0.01762271173285013	0.0040050356059237215
Phrf1	1.735521272823614e-07	0.01762271173285013	0.0040050356059237215
Pitx1	1.5382779812881807e-07	0.01762271173285013	0.0040050356059237215
Pknox1	6.681944463031228e-08	0.01762271173285013	0.0040050356059237215
Acaa2	0.0003221143671748524	0.017742093523979475	0.0040050356059237215
Pou2af1	1.9044184358091414e-05	0.01762271173285013	0.0040050356059237215
Pou2f1	6.094748592069896e-06	0.01762271173285013	0.0040050356059237215
Pou2f3	9.365471995275771e-07	0.01762271173285013	0.0040050356059237215
Pou3f1	7.327261616699705e-10	0.01762271173285013	0.0040050356059237215
Pou3f2	2.4259466809693107e-08	0.01762271173285013	0.0040050356059237215
Pou5f1	7.047380450976695e-09	0.01762271173285013	0.0040050356059237215
Phf19	2.5867821217817265e-07	0.01762271173285013	0.0040050356059237215
Nfia	1.2175253815600831e-08	0.01762271173285013	0.0040050356059237215
Pdx1	1.150044275479316e-08	0.01762271173285013	0.0040050356059237215
Prdm1	1.0410608954073033e-07	0.01762271173285013	0.0040050356059237215
Onecut1	6.762537296176911e-09	0.01762271173285013	0.0040050356059237215
Rbbp5	1.6383468440741657e-05	0.01762271173285013	0.0040050356059237215
Rb1	1.0936147443513835e-06	0.01762271173285013	0.0040050356059237215
Prdm16	3.1214170545002656e-08	0.01762271173285013	0.0040050356059237215
Prdm5	1.310280097525249e-06	0.01762271173285013	0.0040050356059237215
Prdm9	2.1853162931643909e-07	0.01762271173285013	0.0040050356059237215
Prm1	0.0001908742600538059	0.01762271173285013	0.0040050356059237215
Prox1	4.9006339914912524e-09	0.01762271173285013	0.0040050356059237215
Ptf1a	2.4380266507223495e-07	0.01762271173285013	0.0040050356059237215
Pwp1	3.7405698279255254e-07	0.01762271173285013	0.0040050356059237215
Rbbp4	9.96845463903095e-06	0.01762271173285013	0.0040050356059237215
Rad21	6.762537296176911e-09	0.01762271173285013	0.0040050356059237215
Rad51	5.272744850390109e-08	0.01762271173285013	0.0040050356059237215
Raf1	6.47055718052596e-05	0.01762271173285013	0.0040050356059237215
Rag1	4.979730950120105e-06	0.01762271173285013	0.0040050356059237215
Rfx2	3.820101080807499e-08	0.01762271173285013	0.0040050356059237215
Paxip1	3.5308487537803243e-06	0.01762271173285013	0.0040050356059237215
Rpa2	1.8928018949163842e-09	0.01762271173285013	0.0040050356059237215
Rorc	1.947534525475663e-06	0.01762271173285013	0.0040050356059237215
Prdm14	1.9556226822049045e-08	0.01762271173285013	0.0040050356059237215
Prdm15	2.3582998616189493e-08	0.01762271173285013	0.0040050356059237215
Rbp2	3.550665924546129e-06	0.01762271173285013	0.0040050356059237215
Rbpj	1.1621714171071699e-07	0.01762271173285013	0.0040050356059237215
Rbpjl	2.0951264404869544e-06	0.01762271173285013	0.0040050356059237215
Rcor1	4.6960188493487823e-07	0.01762271173285013	0.0040050356059237215
Rec8	6.681944463031228e-08	0.01762271173285013	0.0040050356059237215
Rela	1.4224660061368393e-08	0.01762271173285013	0.0040050356059237215
Rest	3.144962480952926e-07	0.01762271173285013	0.0040050356059237215
Rbfox2	9.309020160137649e-08	0.01762271173285013	0.0040050356059237215
Rfx1	4.6889182009081246e-07	0.01762271173285013	0.0040050356059237215
Rfx3	1.0349418087105038e-06	0.01762271173285013	0.0040050356059237215
Rif1	5.69669932209042e-09	0.01762271173285013	0.0040050356059237215
Rnf2	1.0538442895308568e-08	0.01762271173285013	0.0040050356059237215
Rora	1.1652565489086006e-07	0.017701126559278225	0.0040050356059237215
Rpa1	1.1208171985196025e-08	0.01762271173285013	0.0040050356059237215
Nfib	5.737376751192844e-08	0.01762271173285013	0.0040050356059237215
Mettl3	1.8205328420533245e-08	0.01762271173285013	0.0040050356059237215
Nfil3	1.44766343338581e-12	0.01762271173285013	0.0040050356059237215
Smarca5	1.7780345725070604e-06	0.01762271173285013	0.0040050356059237215
Smarcad1	7.523540028963983e-09	0.01762271173285013	0.0040050356059237215
Smarcc1	1.4209742525495376e-08	0.01762271173285013	0.0040050356059237215
Smarcd1	3.0482171598021294e-08	0.01762271173285013	0.0040050356059237215
Smc1a	9.602325110565432e-09	0.01762271173285013	0.0040050356059237215
Smad3	2.3582998616189493e-08	0.01762271173285013	0.0040050356059237215
Smarca4	6.512168560747098e-09	0.01762271173285013	0.0040050356059237215
Smc3	1.742452927553076e-08	0.01762271173285013	0.0040050356059237215
Sox11	1.1346943712920543e-06	0.01762271173285013	0.0040050356059237215
Sox13	5.062173417682949e-08	0.01762271173285013	0.0040050356059237215
Sox2	9.201667716527707e-09	0.01762271173285013	0.0040050356059237215
Sox3	6.455714990485597e-09	0.01762271173285013	0.0040050356059237215
Sox30	5.459765903445754e-07	0.01762271173285013	0.0040050356059237215
Sox5	5.159092686699579e-07	0.01762271173285013	0.0040050356059237215
Snai1	8.850827169992193e-11	0.01762271173285013	0.0040050356059237215
Smad4	3.2404893588117376e-08	0.01762271173285013	0.0040050356059237215
Tbx19	1.0614987208411892e-06	0.01762271173285013	0.0040050356059237215
Tbx21	9.931111026679985e-07	0.01762271173285013	0.0040050356059237215
Vdr	3.8987283214259106e-08	0.01762271173285013	0.0040050356059237215
Vsx2	1.350214857733722e-08	0.01762271173285013	0.0040050356059237215
Wapl	5.69669932209042e-09	0.01762271173285013	0.0040050356059237215
Was	0.00010385376316983584	0.01762271173285013	0.0040050356059237215
Wdr11	1.8671816710104353e-07	0.01762271173285013	0.0040050356059237215
Wdr5	1.7917328182420418e-06	0.01762271173285013	0.0040050356059237215
Wiz	6.42776970551117e-08	0.01762271173285013	0.0040050356059237215
Wt1	2.9386590419127443e-07	0.01762271173285013	0.0040050356059237215
Xbp1	8.140202832595609e-07	0.01762271173285013	0.0040050356059237215
Yap1	1.3071629147701212e-05	0.01762271173285013	0.0040050356059237215
Yeats4	4.625289622138952e-07	0.01762271173285013	0.0040050356059237215
Yy1	1.352401025911747e-07	0.01762271173285013	0.0040050356059237215
Yy2	3.3494910006572627e-06	0.01762271173285013	0.0040050356059237215
Ubtf	1.6981320068358461e-06	0.01762271173285013	0.0040050356059237215
Meis1	1.350214857733722e-08	0.01762271173285013	0.0040050356059237215
Smyd2	4.805518948443169e-11	0.01762271173285013	0.0040050356059237215
Smad2	1.8205328420533245e-08	0.01762271173285013	0.0040050356059237215
Smad1	8.681288620643803e-06	0.01762271173285013	0.0040050356059237215
Six4	1.214804523419119e-06	0.01762271173285013	0.0040050356059237215
Sox9	1.8344970350209998e-07	0.01762271173285013	0.0040050356059237215
Sp3	6.278487675977928e-08	0.01762271173285013	0.0040050356059237215
Supt5	3.3792827950520078e-06	0.01762271173285013	0.0040050356059237215
Suv39h1	2.2173280410592806e-05	0.01762271173285013	0.0040050356059237215
Suv39h2	4.235923685676702e-06	0.01762271173285013	0.0040050356059237215
Suz12	1.0501556257170877e-08	0.01762271173285013	0.0040050356059237215
T	9.717707075085663e-09	0.01762271173285013	0.0040050356059237215
Taf1	1.4408201446927365e-07	0.01762271173285013	0.0040050356059237215
Taf15	2.4172584573319667e-06	0.01762271173285013	0.0040050356059237215
Sumo2	5.9071073585336096e-08	0.01762271173285013	0.0040050356059237215
Taf2	7.91458224784083e-08	0.01762271173285013	0.0040050356059237215
Taf7l	4.0139192449831056e-07	0.01762271173285013	0.0040050356059237215
Taf9b	2.5855263822084297e-07	0.01762271173285013	0.0040050356059237215
Tal1	7.082319697358095e-07	0.01762271173285013	0.0040050356059237215
Tbl1x	7.292904337279576e-06	0.01762271173285013	0.0040050356059237215
Tbx20	0.0001967261376313087	0.017712933485679344	0.0040050356059237215
Utf1	1.4195584208513924e-08	0.01762271173285013	0.0040050356059237215
Sox6	4.960221719246153e-07	0.01762271173285013	0.0040050356059237215
Six1	8.711647257876164e-06	0.01762271173285013	0.0040050356059237215
Ruvbl2	4.6304992411091716e-07	0.01762271173285013	0.0040050356059237215
Rxra	6.762537296176911e-09	0.01762271173285013	0.0040050356059237215
Rybp	1.3044233478293326e-08	0.01762271173285013	0.0040050356059237215
Sall4	8.006579579129288e-08	0.01762271173285013	0.0040050356059237215
Sap130	3.472828397398647e-07	0.01762271173285013	0.0040050356059237215
Satb1	2.2488311098206966e-07	0.01762271173285013	0.0040050356059237215
Satb2	3.1615879026646915e-07	0.01762271173285013	0.0040050356059237215
Nfic	9.53586683573775e-09	0.017701126559278225	0.0040050356059237215
Setd1a	5.8120823777242853e-08	0.01762271173285013	0.0040050356059237215
Setdb1	4.392427418211398e-07	0.01762271173285013	0.0040050356059237215
Sfmbt2	1.6132222304167155e-08	0.01762271173285013	0.0040050356059237215
Sin3a	1.6964431864982463e-08	0.01762271173285013	0.0040050356059237215
Sin3b	3.6891456005206786e-06	0.01762271173285013	0.0040050356059237215
Sirt1	9.844405181177426e-06	0.01762271173285013	0.0040050356059237215
Sirt7	6.111750433301737e-06	0.01762271173285013	0.0040050356059237215
Six2	1.8001783747227482e-07	0.01762271173285013	0.0040050356059237215
Usp7	6.314664044671821e-06	0.01762271173285013	0.0040050356059237215
Scml2	9.043473853202102e-06	0.01762271173285013	0.0040050356059237215
Usf1	1.3179969275491467e-07	0.01762271173285013	0.0040050356059237215
Tle3	1.801163060371735e-08	0.01762271173285013	0.0040050356059237215
Tmem131	1.84745937548406e-05	0.01762271173285013	0.0040050356059237215
Tnni2	0.00011253320711957377	0.01762271173285013	0.0040050356059237215
Top2a	4.425835052433325e-06	0.01762271173285013	0.0040050356059237215
Tox	7.45819594030001e-05	0.01762271173285013	0.0040050356059237215
Trim28	5.9071073585336096e-08	0.01762271173285013	0.0040050356059237215
Trim33	1.6121939039695817e-07	0.01762271173285013	0.0040050356059237215
Trp53	7.331845410487711e-07	0.01762271173285013	0.0040050356059237215
Tlx1	2.9234826095312063e-07	0.01762271173285013	0.0040050356059237215
Tfap4	1.6146047640313723e-06	0.01762271173285013	0.0040050356059237215
Tfap2c	1.2088075886608387e-08	0.01762271173285013	0.0040050356059237215
Usf2	8.664127450231483e-08	0.01762271173285013	0.0040050356059237215
Tbx5	6.725345996679926e-08	0.01762271173285013	0.0040050356059237215
Tcea1	0.0002562718147872724	0.01762271173285013	0.0040050356059237215
Tcf12	1.0407335280407345e-08	0.01762271173285013	0.0040050356059237215
Tfcp2l1	3.0321689675001713e-07	0.01762271173285013	0.0040050356059237215
Tcf3	1.1090098823010545e-08	0.01762271173285013	0.0040050356059237215
Tle1	2.3723553082915795e-08	0.01762271173285013	0.0040050356059237215
Thra	1.8344970350209998e-07	0.01762271173285013	0.0040050356059237215
Nfkb1	7.276057697291807e-11	0.01762271173285013	0.0040050356059237215
Nfya	2.5769388043116607e-06	0.01762271173285013	0.0040050356059237215
Nfyb	7.874608883924707e-07	0.01762271173285013	0.0040050356059237215
Nfyc	9.017788996991912e-07	0.01762271173285013	0.0040050356059237215
Nipbl	3.057404287680998e-08	0.01762271173285013	0.0040050356059237215
Nkx2-1	3.6889743136818026e-07	0.01762271173285013	0.0040050356059237215
Nkx2-2	3.4019254432543895e-07	0.01762271173285013	0.0040050356059237215
Neurod2	1.5046190627823407e-08	0.01762271173285013	0.0040050356059237215
Runx2	2.022055180357995e-08	0.01762271173285013	0.0040050356059237215
Runx3	2.0135412637920365e-06	0.01762271173285013	0.0040050356059237215
Ruvbl1	5.828325385869127e-07	0.01762271173285013	0.0040050356059237215
Tfe3	3.0396802447411386e-08	0.01762271173285013	0.0040050356059237215
Tgif1	5.473722848471726e-07	0.01762271173285013	0.0040050356059237215
Tgif2	2.8468576646451235e-06	0.01762271173285013	0.0040050356059237215
Thoc5	1.3732286939914034e-06	0.01762271173285013	0.0040050356059237215
Thrb	3.0331518916308372e-06	0.01762271173285013	0.0040050356059237215
Tcf4	4.6889182009081246e-07	0.01762271173285013	0.0040050356059237215
Tfap2a	1.4733703875950599e-07	0.01762271173285013	0.0040050356059237215
Tcf7l1	1.718721803370919e-06	0.01762271173285013	0.0040050356059237215
Zfp322a	9.276285587869375e-05	0.017684698814742474	0.0040050356059237215
Zfp335	6.225235141640573e-05	0.01762271173285013	0.0040050356059237215
Zbtb24	6.762537296176911e-09	0.01762271173285013	0.0040050356059237215
Tcf7	1.2088075886608387e-08	0.01762271173285013	0.0040050356059237215
Zfp57	1.2969363335778627e-08	0.01762271173285013	0.0040050356059237215
Zfp708	1.8478848352711692e-07	0.01762271173285013	0.0040050356059237215
Zic1	1.1520154666835351e-09	0.01762271173285013	0.0040050356059237215
Zic2	1.5471371141412626e-08	0.01762271173285013	0.0040050356059237215
Zic3	1.830423238173376e-08	0.01762271173285013	0.0040050356059237215
Zkscan1	5.828325385869127e-07	0.01762271173285013	0.0040050356059237215
Zmiz1	3.857599020133031e-06	0.01762271173285013	0.0040050356059237215
Zfp42	4.5618869686426794e-07	0.01762271173285013	0.0040050356059237215
Zbtb2	3.968776089973152e-06	0.01762271173285013	0.0040050356059237215
Zbtb17	2.9021159645883758e-06	0.01762271173285013	0.0040050356059237215
Zbtb16	5.945368279616122e-06	0.01762271173285013	0.0040050356059237215
Zfp281	1.5002458818413985e-08	0.01762271173285013	0.0040050356059237215
Zfp217	3.89415243269307e-06	0.01762271173285013	0.0040050356059237215
Zfp384	9.745743849484922e-09	0.01762271173285013	0.0040050356059237215
Zc3h11a	1.4876002939991755e-08	0.01762271173285013	0.0040050356059237215
Tcf7l2	9.770729613606812e-06	0.01762271173285013	0.0040050356059237215
Tdg	2.0638246490055025e-07	0.01762271173285013	0.0040050356059237215
Zfp143	1.2048634705978329e-05	0.01762271173285013	0.0040050356059237215
Tead2	4.768646937270618e-09	0.01762271173285013	0.0040050356059237215
Tead4	2.7884842599006732e-08	0.01762271173285013	0.0040050356059237215
Terf1	6.478726935202781e-07	0.01762271173285013	0.0040050356059237215
Terf2ip	3.1615879026646915e-07	0.01762271173285013	0.0040050356059237215
Tet1	1.7957039749853495e-08	0.01762271173285013	0.0040050356059237215
Tead1	1.0816125873325844e-07	0.01762271173285013	0.0040050356059237215
Tet2	3.8987283214259106e-08	0.01762271173285013	0.0040050356059237215
Tet3	3.866811224183549e-06	0.01762271173285013	0.0040050356059237215
Trp63	3.3917826914328374e-07	0.01762271173285013	0.0040050356059237215
Tbx3	2.3723553082915795e-08	0.01762271173285013	0.0040050356059237215
Twist1	4.0005318407633244e-06	0.01762271173285013	0.0040050356059237215
Uhrf1	3.631857431669231e-07	0.01762271173285013	0.0040050356059237215
Zc3h10	0.00014910351805000642	0.01762271173285013	0.0040050356059237215
Hoxd13	2.3259053381813346e-08	0.01762271173285013	0.004016903539903533
Cdc73	1.8205328420533245e-08	0.01762271173285013	0.004023935540567316
Sox17	2.6402075706176554e-06	0.01762271173285013	0.004025410282543292
Ogdh	6.828884077251019e-05	0.01762271173285013	0.004025410282543292
Zfpm1	1.4217736114408137e-05	0.01762271173285013	0.004036406594896467
Zeb1	2.2849319847805123e-05	0.01762271173285013	0.004036406594896467
Sox10	3.444435189970644e-05	0.01762271173285013	0.004036406594896467
Arid3a	1.3221766375009057e-06	0.01762271173285013	0.0040388624410593685
Ing1	3.392681744389778e-07	0.01762271173285013	0.004045644997120748
Kansl3	2.1958274951817552e-05	0.01762271173285013	0.004052856521761292
Supt6	2.5841697785542166e-05	0.01762271173285013	0.004052856521761292
Atf7	1.8677743335954104e-05	0.01762271173285013	0.004052856521761292
Pcgf5	1.3889147536306982e-06	0.01762271173285013	0.004052856521761292
Hdac4	4.5780455923900635e-05	0.01762271173285013	0.004052856521761292
Sap18	5.81424269838992e-05	0.01762271173285013	0.004052856521761292
Prdm13	5.396367517631202e-06	0.01762271173285013	0.004052856521761292
Elk4	1.4784408481307493e-06	0.01762271173285013	0.004052856521761292
Pml	4.969198246957307e-06	0.01762271173285013	0.0040554903616245
Mapk8	2.7394793815625103e-05	0.01762271173285013	0.0040554903616245
Gad1	6.111750433301737e-06	0.01762271173285013	0.004068153861760898
Ccnt1	6.953309800832963e-05	0.01762271173285013	0.004068153861760898
Brd3	1.797252065561838e-05	0.01762271173285013	0.004068153861760898
Elob	6.215480491082301e-05	0.01762271173285013	0.004068153861760898
Anp32e	0.00013581556778861738	0.01762271173285013	0.004073529190143944
Sox4	2.3868754611571367e-06	0.01762271173285013	0.004073529190143944
Elk1	6.883893587493329e-05	0.01762271173285013	0.004079297230581262
Prmt5	6.681162411426795e-06	0.01762271173285013	0.004079297230581262
Ikzf2	3.5399816686590734e-05	0.01762271173285013	0.004079297230581262
Etv6	0.00012870860653427883	0.017684698814742474	0.004079297230581262
Sfmbt1	0.00011862083497103329	0.017684698814742474	0.004094068365368843
Msl1	5.8876177694560716e-05	0.017701126559278225	0.0040990106033437675
Morc3	8.621685080174037e-05	0.017684698814742474	0.004107874303953232
Ctr9	1.2858669262970682e-05	0.01762271173285013	0.00413218435360471
Sirt6	5.3744912900950105e-05	0.01762271173285013	0.004132800523967882
Cbfa2t2	1.2088075886608387e-08	0.01762271173285013	0.004132800523967882
Relb	2.2537102179162e-06	0.01762271173285013	0.004145117376740516
Creb3l2	5.825664477662522e-05	0.01762271173285013	0.004158178111903131
Pbrm1	5.306340007217048e-05	0.01762271173285013	0.004158178111903131
Nup98	0.00010145609516080595	0.01762271173285013	0.004178443871885507
Rarg	7.629395033048228e-11	0.01762271173285013	0.004178443871885507
Irf2	1.797252065561838e-05	0.01762271173285013	0.004207070577051333
Med23	1.656615607753292e-09	0.01762271173285013	0.004213773662592814
Usp16	0.00010822762586370108	0.01762271173285013	0.004214872153946332
Irf7	0.00014574846985165765	0.01762271173285013	0.004214872153946332
Wdr61	9.857993572340896e-05	0.01762271173285013	0.004269547567668925
Ssrp1	4.5618869686426794e-07	0.01762271173285013	0.004289434524258598
Rcor2	3.4019254432543895e-07	0.01762271173285013	0.004289434524258598
Lmx1b	4.686080940984372e-06	0.01762271173285013	0.004292260469892523
Fbxo21	7.415770220643226e-06	0.01762271173285013	0.004292260469892523
Foxj2	1.437043478811495e-05	0.01762271173285013	0.004299509318065479
Carm1	2.6123273882353235e-08	0.01762271173285013	0.004308039916657609
Smc5	2.0695980663574395e-08	0.01762271173285013	0.004308039916657609
Zfp64	8.397468457479221e-06	0.01762271173285013	0.004308039916657609
Chd7	2.3982599265761277e-05	0.01762271173285013	0.004326463765026676
Bbx	7.826969301362448e-05	0.017697779392915076	0.004326463765026676
Auts2	1.4613187742420027e-05	0.01762271173285013	0.004326463765026676
Shox2	2.42856337096029e-06	0.01762271173285013	0.004328354676840617
Lef1	1.1762767629122667e-07	0.01762271173285013	0.00437102675313372
Top1	4.7772133455974356e-05	0.01762271173285013	0.0043713735118708135
Zscan5b	2.3023514217674405e-07	0.017701126559278225	0.00439658210067498
Lrrfip1	2.8978396655340307e-05	0.01762271173285013	0.00439658210067498
Dgcr8	3.128833187884208e-06	0.01762271173285013	0.0044313098569682815
Nucks1	1.7224235221639024e-05	0.01762271173285013	0.00443408305423951
Daxx	2.152338597485713e-06	0.01762271173285013	0.00443408305423951
Gtf3c4	9.215320118447771e-07	0.01762271173285013	0.00453141569487945
Sp110	4.079184367880648e-06	0.01762271173285013	0.004543084732563195
Smad6	4.5241259034480227e-07	0.01762271173285013	0.004543084732563195
Nr2f2	1.4099792741827997e-05	0.01762271173285013	0.004566209339560123
Nsl1	0.00013490350711686157	0.01762271173285013	0.004566209339560123
Ezh1	2.2996677305826497e-08	0.01762271173285013	0.004618494562705329
Psip1	2.004952844118563e-08	0.01762271173285013	0.0046222050679965545
Cxxc5	3.6196950921365756e-05	0.017697779392915076	0.004662146520261086
Supt16	2.504527347906801e-07	0.01762271173285013	0.004662146520261086
Grip1	3.128927060637509e-10	0.01762271173285013	0.004665895752381199
Thap11	9.90718454340002e-06	0.0176868494579791	0.004665895752381199
Hoxa11	1.8539624868839496e-06	0.01762271173285013	0.004775837694944464
Nlrc5	4.782798297787835e-06	0.01762271173285013	0.004832410140615514
Hoxc10	1.8205328420533245e-08	0.01762271173285013	0.004880396897254058
Mbd2	3.116397280541194e-06	0.01762271173285013	0.0049183099854668315
Smchd1	2.3664991940256498e-09	0.01762271173285013	0.004966901101400378
Ell	9.238867056330599e-07	0.01762271173285013	0.0049985977411914065
Dlx1	1.7454814015695815e-05	0.01762271173285013	0.0051122463139392045
Parp1	7.908957937574483e-06	0.01762271173285013	0.0051122463139392045
Taf10	7.855152215162002e-08	0.01762271173285013	0.005143428384737125
Gtf3c2	1.3742298346390035e-07	0.01762271173285013	0.005245323609182601
Klf9	5.942288167174213e-06	0.01762271173285013	0.0052598284993162535
Actb	3.834173893944233e-06	0.01762271173285013	0.005497317636015758
Tsc22d3	2.5368571750449704e-05	0.01762271173285013	0.005525789801141328
Tbx4	2.5867821217817265e-07	0.01762271173285013	0.006313154627165359
Tfam	7.685582063399369e-07	0.01762271173285013	0.006590681809907231
Rel	5.298865583603776e-13	0.019232239463932297	0.006656349465381104
Setd2	2.033021158786792e-06	0.01762271173285013	0.006840239504809574
Aicda	2.4380266507223495e-07	0.01762271173285013	0.006861325745108871
Hnrnpk	3.9998598547753905e-10	0.01762271173285013	0.007948287919951679
Art1	6.051624021462114e-07	0.01762271173285013	0.00816544471425149
Top2b	5.329363756659116e-09	0.01762271173285013	0.00874481382495067
Nono	1.2064350409413146e-10	0.01762271173285013	0.014020285553784591
