TF,C(organ),C(dev_stage),C(organ):C(dev_stage)
Nr0b2,0.0001900879276256448,0.049624201478985844,0.005299888804823993
Nr1d1,2.405763900305897e-05,0.049624201478985844,0.005299888804823993
Nr1d2,5.3048950097229424e-06,0.050999820083983155,0.005299888804823993
Nr1h2,9.002594753321986e-05,0.049624201478985844,0.005299888804823993
Nr1h3,2.2720823964285852e-05,0.049624201478985844,0.005299888804823993
Nr1h4,7.201262856378146e-05,0.049624201478985844,0.005299888804823993
Nr2f2,0.0001795359412389785,0.049624201478985844,0.0057789310563735995
Nr3c1,8.341437722059869e-06,0.049624201478985844,0.005299888804823993
Nr4a1,8.341437722059869e-06,0.049624201478985844,0.005299888804823993
Nr5a1,0.00020079662827260098,0.049624201478985844,0.005299888804823993
Nr5a2,2.5632551338044007e-05,0.049624201478985844,0.005299888804823993
Nrf1,9.696825599417976e-06,0.049624201478985844,0.005299888804823993
Nsl1,0.0006444986040985323,0.049624201478985844,0.005532640955803646
Nucks1,9.567908486716105e-05,0.049624201478985844,0.005308256462472974
Nup153,6.161250419820437e-05,0.049624201478985844,0.005299888804823993
Nup98,0.0008176802730845692,0.049624201478985844,0.005329518407201177
Obox1,0.00021406439210471212,0.049624201478985844,0.005299888804823993
Ogdh,0.0005591063206435176,0.049624201478985844,0.005299888804823993
Ogt,0.0001280894372246214,0.049624201478985844,0.005299888804823993
Olig2,1.0514367729141206e-05,0.049624201478985844,0.005299888804823993
Onecut1,8.620168689630599e-06,0.049624201478985844,0.005299888804823993
Onecut2,8.620168689630599e-06,0.049624201478985844,0.005299888804823993
Otx2,8.703625596924619e-06,0.049624201478985844,0.005299888804823993
Ovol2,9.162770765336578e-05,0.049624201478985844,0.005299888804823993
Paf1,0.0010337844827857225,0.050505739277652145,0.005333129236431035
Parp1,0.00011143144730546968,0.049624201478985844,0.005719836618964916
Pax3,8.221206274165344e-06,0.049624201478985844,0.005299888804823993
Pax5,7.497166315026784e-05,0.049624201478985844,0.005299888804823993
Pax6,4.2406730568147604e-05,0.049624201478985844,0.005299888804823993
Pax7,8.658236146390605e-06,0.049624201478985844,0.005299888804823993
Paxip1,0.0004263465221668593,0.049624201478985844,0.005299888804823993
Pbrm1,0.0006063760670068528,0.049624201478985844,0.005299888804823993
Pbx1,2.5811390731965765e-05,0.049624201478985844,0.005299888804823993
Pcgf1,2.221327125535921e-06,0.049624201478985844,0.005299888804823993
Pcgf2,2.2081427338026365e-06,0.049624201478985844,0.005299888804823993
Pcgf3,9.567908486716105e-05,0.049624201478985844,0.005299888804823993
Pcgf5,3.499723419254549e-05,0.049624201478985844,0.0057789310563735995
Pcgf6,8.221206274165344e-06,0.049624201478985844,0.005299888804823993
Pcna,0.00041976552668076156,0.049624201478985844,0.005299888804823993
Pdx1,8.666790083262996e-06,0.049624201478985844,0.005299888804823993
Pgr,1.6016660075224114e-05,0.049624201478985844,0.005299888804823993
Phc1,8.570795009270087e-05,0.049624201478985844,0.005299888804823993
Phf19,2.1940241590625435e-05,0.049624201478985844,0.005299888804823993
Phf2,0.00021976857543247916,0.049624201478985844,0.005299888804823993
Phf20,0.0004679423834401429,0.049624201478985844,0.005299888804823993
Phf5a,8.221206274165344e-06,0.049624201478985844,0.005299888804823993
Phf6,2.6835262708484083e-05,0.049624201478985844,0.005299888804823993
Phf8,5.39279742763525e-05,0.049624201478985844,0.005299888804823993
Phrf1,2.5720613045215806e-05,0.049624201478985844,0.005299888804823993
Pitx1,1.993053788430766e-05,0.049624201478985844,0.005312464242106953
Pknox1,2.2720823964285852e-05,0.049624201478985844,0.005299888804823993
Plagl1,1.0300122471339291e-05,0.049624201478985844,0.005299888804823993
Pml,8.202106679418294e-05,0.049624201478985844,0.005299888804823993
Pou2af1,0.0002979540073709837,0.049624201478985844,0.005299888804823993
Pou2f1,0.00016978209364408117,0.049624201478985844,0.005299888804823993
Pou2f3,5.322113531374855e-05,0.049624201478985844,0.005299888804823993
Pou3f1,2.6143131011111516e-06,0.049624201478985844,0.005299888804823993
Pou3f2,9.519474974153461e-06,0.049624201478985844,0.005299888804823993
Pou5f1,8.221206274165344e-06,0.049624201478985844,0.005299888804823993
Ppara,3.480257969441803e-05,0.049624201478985844,0.005299888804823993
Pparg,9.155025052075497e-06,0.049624201478985844,0.005299888804823993
Prdm1,0.0001528886109172684,0.049624201478985844,0.005299888804823993
Prdm13,0.00011170964519370304,0.049624201478985844,0.005329518407201177
Prdm14,1.0010774723388432e-05,0.049624201478985844,0.005299888804823993
Prdm15,9.940916579166384e-06,0.049624201478985844,0.005299888804823993
Prdm16,1.375788923991092e-05,0.049624201478985844,0.005299888804823993
Prdm5,8.78019110260141e-05,0.049624201478985844,0.005299888804823993
Prdm9,2.756958195258686e-05,0.049624201478985844,0.005299888804823993
Prm1,0.00026870956221852575,0.049624201478985844,0.005299888804823993
Prmt5,5.387110783659381e-05,0.049624201478985844,0.005299888804823993
Prox1,2.6835262708484083e-05,0.049624201478985844,0.005299888804823993
Psip1,8.341437722059869e-06,0.049624201478985844,0.005299888804823993
Ptf1a,3.309722611412877e-05,0.049624201478985844,0.005299888804823993
Pwp1,3.4660140664005356e-05,0.049624201478985844,0.005299888804823993
Rad21,8.221206274165344e-06,0.049624201478985844,0.005299888804823993
Rad23b,1.6966809136369587e-05,0.049624201478985844,0.005299888804823993
Rad51,1.461075954988463e-05,0.049624201478985844,0.005299888804823993
Raf1,0.000781096758367848,0.0501746599285166,0.005299888804823993
Rag1,0.00015514873689037188,0.049624201478985844,0.005299888804823993
Rag2,4.990406609307768e-05,0.049624201478985844,0.005299888804823993
Rai1,5.7020845470085414e-05,0.049624201478985844,0.005299888804823993
Rara,2.7407234344728332e-05,0.049624201478985844,0.005299888804823993
Rarb,1.040621542933323e-06,0.049624201478985844,0.005299888804823993
Rarg,1.040621542933323e-06,0.049624201478985844,0.007710173686494409
Rb1,5.029508175292768e-05,0.049624201478985844,0.005299888804823993
Rbbp4,0.0011396160971689326,0.0502331571330634,0.005299888804823993
Rbbp5,0.00021164261673827731,0.049624201478985844,0.005299888804823993
Rbfox2,1.743292840274748e-05,0.049624201478985844,0.005299888804823993
Rbp2,5.180238518000019e-05,0.049624201478985844,0.005299888804823993
Rbpj,2.5632551338044007e-05,0.049624201478985844,0.005299888804823993
Rbpjl,9.917337214947117e-05,0.049624201478985844,0.005299888804823993
Rcor1,6.366142433435078e-05,0.049624201478985844,0.005299888804823993
Rcor2,2.932986156020652e-05,0.049624201478985844,0.005832379420038305
Rec8,1.4150689088844513e-05,0.049624201478985844,0.005299888804823993
Rel,2.47446136326569e-05,0.049624201478985844,0.005299888804823993
Rela,9.523339976155669e-06,0.049624201478985844,0.005299888804823993
Relb,7.399664368145989e-05,0.049624201478985844,0.005299888804823993
Rest,3.507237041692228e-05,0.049624201478985844,0.005299888804823993
Rfx1,3.480257969441803e-05,0.049624201478985844,0.005299888804823993
Rfx2,8.840337555419026e-06,0.049624201478985844,0.005299888804823993
Rfx3,4.5933794958371675e-05,0.049624201478985844,0.005299888804823993
Rif1,8.11686820090842e-06,0.049624201478985844,0.005299888804823993
Rnf2,8.52440836167356e-06,0.049624201478985844,0.005299888804823993
Rora,0.0002828505564071562,0.049624201478985844,0.005299888804823993
Rorc,0.0001890114686009132,0.049624201478985844,0.005299888804823993
Rpa1,8.888532348122265e-06,0.049624201478985844,0.005299888804823993
Rpa2,5.3048950097229424e-06,0.049624201478985844,0.005299888804823993
Rtf1,7.995067985038853e-07,0.049624201478985844,0.005299888804823993
Runx1,8.658236146390605e-06,0.049624201478985844,0.005299888804823993
Runx2,1.0412432707296536e-05,0.049624201478985844,0.005299888804823993
Runx3,0.00010998926941990526,0.049624201478985844,0.005299888804823993
Ruvbl1,4.004025526632952e-05,0.049624201478985844,0.005299888804823993
Ruvbl2,2.985236486081827e-05,0.049624201478985844,0.005299888804823993
Rxra,8.221206274165344e-06,0.049624201478985844,0.005299888804823993
Rybp,8.341437722059869e-06,0.049624201478985844,0.005299888804823993
Sall4,1.809243550616486e-05,0.049624201478985844,0.005299888804823993
Sap130,2.6835262708484083e-05,0.049624201478985844,0.005299888804823993
Sap18,0.0004362559178315662,0.049624201478985844,0.005299888804823993
Satb1,3.841168199351152e-05,0.049624201478985844,0.005299888804823993
Satb2,2.050777780826596e-05,0.049624201478985844,0.005299888804823993
Scml2,0.00010847286181746821,0.049624201478985844,0.005299888804823993
Setd1a,1.4855539752554615e-05,0.049624201478985844,0.005299888804823993
Setd2,2.551543992795457e-05,0.049624201478985844,0.012694347701789462
Setdb1,5.4371362771778734e-05,0.049624201478985844,0.005299888804823993
Sfmbt1,0.0007248014136946212,0.05007707586772202,0.0053524536142844584
Sfmbt2,8.221206274165344e-06,0.049624201478985844,0.005299888804823993
Shox2,2.6766985144301985e-05,0.049624201478985844,0.005299888804823993
Sin3a,9.495303782346929e-06,0.049624201478985844,0.005299888804823993
Sin3b,0.0008774513985155948,0.05004774562511046,0.005299888804823993
Sirt1,0.00022395220673685387,0.049624201478985844,0.005299888804823993
Sirt6,0.00044328950192429,0.049624201478985844,0.005322467547046304
Sirt7,4.852896081739597e-05,0.049624201478985844,0.005299888804823993
Six1,0.0004611228378243733,0.049624201478985844,0.005299888804823993
Six2,2.531309953969116e-05,0.049624201478985844,0.005299888804823993
Six4,6.158281240517287e-05,0.049624201478985844,0.005299888804823993
Smad1,0.0004156486879389211,0.04992233455597008,0.005299888804823993
Smad2,9.519474974153461e-06,0.049624201478985844,0.005299888804823993
Smad3,9.950569294042795e-06,0.049624201478985844,0.005299888804823993
Smad4,1.3752755376791736e-05,0.049624201478985844,0.005299888804823993
Smad6,4.027272423323275e-05,0.049624201478985844,0.005299888804823993
Smarca4,8.221206274165344e-06,0.049624201478985844,0.005299888804823993
Smarca5,9.079525441797492e-05,0.049624201478985844,0.005299888804823993
Smarcad1,8.341437722059869e-06,0.049624201478985844,0.005299888804823993
Smarcc1,1.0514367729141206e-05,0.049624201478985844,0.005299888804823993
Smarcd1,2.1360859133289896e-05,0.049624201478985844,0.005299888804823993
Smc1a,8.341437722059869e-06,0.049624201478985844,0.005299888804823993
Smc3,9.696825599417976e-06,0.049624201478985844,0.005299888804823993
Smc5,1.4478587401446151e-05,0.049624201478985844,0.005299888804823993
Smchd1,3.5311964066572383e-06,0.049624201478985844,0.0057732323044671074
Smyd2,6.703965815060305e-07,0.049624201478985844,0.005616460597821642
Snai1,2.8140014803425994e-06,0.049624201478985844,0.005299888804823993
Sox10,0.00039479531832825815,0.049624201478985844,0.005299888804823993
Sox11,6.725132026494921e-05,0.049624201478985844,0.005299888804823993
Sox13,1.4542545079539063e-05,0.049624201478985844,0.005299888804823993
Sox17,0.00011637458932579295,0.049624201478985844,0.005344049443254117
Sox2,8.341437722059869e-06,0.049624201478985844,0.005299888804823993
Sox3,6.115682484069375e-06,0.049624201478985844,0.006057980160037945
Sox30,2.737516247618203e-05,0.049624201478985844,0.005299888804823993
Sox4,6.478671240522625e-05,0.049624201478985844,0.005502797384156501
Sox5,2.729529464521862e-05,0.049624201478985844,0.005299888804823993
Sox6,3.1778523087884415e-05,0.049624201478985844,0.005299888804823993
Sox9,2.551543992795457e-05,0.049624201478985844,0.005299888804823993
Sp1,2.1940241590625435e-05,0.049624201478985844,0.005299888804823993
Sp110,3.517061429146042e-05,0.049624201478985844,0.007111632533524048
Sp3,1.4542545079539063e-05,0.049624201478985844,0.005299888804823993
Sp7,9.696825599417976e-06,0.049624201478985844,0.005299888804823993
Sp9,9.881729323427872e-06,0.049624201478985844,0.005299888804823993
Spen,2.0426610686567986e-05,0.049624201478985844,0.005299888804823993
Spi1,8.221206274165344e-06,0.049624201478985844,0.005299888804823993
Spin1,0.00017180092610970325,0.049624201478985844,0.005299888804823993
Srebf1,2.0119804670516954e-05,0.049624201478985844,0.005299888804823993
Srf,1.20293747220761e-05,0.049624201478985844,0.005299888804823993
Srsf1,4.48890409186321e-05,0.049624201478985844,0.005299888804823993
Srsf2,4.4492055021215225e-05,0.049624201478985844,0.005299888804823993
Ss18,2.8820801998878382e-05,0.049624201478985844,0.005299888804823993
Ssrp1,1.9399727138017023e-05,0.049624201478985844,0.005384269589342898
Stag1,8.620168689630599e-06,0.049624201478985844,0.005299888804823993
Stag2,8.658236146390605e-06,0.049624201478985844,0.005299888804823993
Stat1,1.4421103413278274e-05,0.049624201478985844,0.005299888804823993
Stat2,0.00010798294833623656,0.049624201478985844,0.005299888804823993
Stat3,1.20293747220761e-05,0.049624201478985844,0.005299888804823993
Stat4,0.00021528245537664288,0.049624201478985844,0.005299888804823993
Stat5a,1.0590953070653797e-05,0.049624201478985844,0.005299888804823993
Stat5b,0.00011637458932579295,0.049624201478985844,0.005299888804823993
Stat6,0.00014719367147591136,0.049624201478985844,0.005299888804823993
Sumo1,2.041412707245436e-05,0.049624201478985844,0.005299888804823993
Sumo2,1.675084641361032e-05,0.049624201478985844,0.005299888804823993
Supt16,3.455671192743777e-05,0.049624201478985844,0.006057980160037945
Supt5,0.00011620747909467522,0.049624201478985844,0.005299888804823993
Supt6,0.00045605136270890633,0.049624201478985844,0.005312464242106953
Suv39h1,0.00011597848528778223,0.049624201478985844,0.005299888804823993
Suv39h2,4.7542701029356065e-05,0.049624201478985844,0.005299888804823993
Suz12,8.341437722059869e-06,0.049624201478985844,0.005299888804823993
T,8.341437722059869e-06,0.049624201478985844,0.005299888804823993
Taf1,1.534771310661513e-05,0.049624201478985844,0.005299888804823993
Taf10,0.0001457600133595122,0.049624201478985844,0.005299888804823993
Taf15,0.00018639892188373154,0.049624201478985844,0.005299888804823993
Taf2,1.560153660803473e-05,0.049624201478985844,0.005299888804823993
Taf3,4.158418363211078e-05,0.049624201478985844,0.005299888804823993
Taf7l,3.886292792822978e-05,0.049624201478985844,0.005299888804823993
Taf9b,2.540189531210132e-05,0.049624201478985844,0.005299888804823993
Tal1,8.006434371158325e-05,0.049624201478985844,0.005299888804823993
Tbl1x,0.00010998926941990526,0.049624201478985844,0.005299888804823993
Tbp,8.658236146390605e-06,0.049624201478985844,0.005299888804823993
Tbpl1,0.00018712714699976461,0.049624201478985844,0.005299888804823993
Tbr1,3.890106121139788e-05,0.049624201478985844,0.005299888804823993
Tbx19,5.844334207586604e-05,0.049624201478985844,0.005299888804823993
Tbx20,0.0012240439440647335,0.05118672050016208,0.005299888804823993
Tbx21,7.541682883678237e-05,0.049624201478985844,0.005299888804823993
Tbx3,1.0300122471339291e-05,0.049624201478985844,0.005299888804823993
Tbx4,3.9533522611963764e-05,0.049624201478985844,0.007791661327743709
Tbx5,1.6784913277971336e-05,0.049624201478985844,0.005299888804823993
Tcea1,0.001844497298059694,0.050999820083983155,0.005299888804823993
Tcf12,8.387686318365891e-06,0.049624201478985844,0.005299888804823993
Tcf3,8.620168689630599e-06,0.049624201478985844,0.005299888804823993
Tcf4,5.979000718462681e-05,0.049624201478985844,0.005299888804823993
Tcf7,8.620168689630599e-06,0.049624201478985844,0.005299888804823993
Tcf7l1,3.79102823195539e-05,0.049624201478985844,0.005299888804823993
Tcf7l2,0.00025241286410340323,0.049624201478985844,0.005299888804823993
Tdg,2.47446136326569e-05,0.049624201478985844,0.005299888804823993
Tead1,2.540189531210132e-05,0.049624201478985844,0.005299888804823993
Tead2,8.221206274165344e-06,0.049624201478985844,0.005299888804823993
Tead4,1.4060570147619469e-05,0.049624201478985844,0.005299888804823993
Terf1,2.540189531210132e-05,0.049624201478985844,0.005299888804823993
Terf2ip,2.737516247618203e-05,0.049624201478985844,0.005299888804823993
Tet1,9.140361830742577e-06,0.049624201478985844,0.005299888804823993
Tet2,1.4150689088844513e-05,0.049624201478985844,0.005299888804823993
Tet3,0.00011341413814617387,0.049624201478985844,0.005299888804823993
Tfam,2.562956850097785e-05,0.049624201478985844,0.007032875692821764
Tfap2a,2.540189531210132e-05,0.049624201478985844,0.005299888804823993
Tfap2c,8.644094541628487e-06,0.049624201478985844,0.005299888804823993
Tfap4,8.799668161190841e-05,0.049624201478985844,0.005299888804823993
Tfcp2l1,3.3383230794031234e-05,0.049624201478985844,0.005299888804823993
Tfe3,1.6002245952959242e-05,0.049624201478985844,0.005299888804823993
Tgif1,6.122523632075586e-05,0.049624201478985844,0.005299888804823993
Tgif2,8.964532639784052e-05,0.049624201478985844,0.005299888804823993
Thap11,0.00011246166681201264,0.049624201478985844,0.0057789310563735995
Thoc5,1.675084641361032e-05,0.049624201478985844,0.007791661327743709
Thra,3.4224365127686085e-05,0.049624201478985844,0.005299888804823993
Thrb,0.00012138870161478706,0.049624201478985844,0.005299888804823993
Tle1,1.0888253741139045e-05,0.049624201478985844,0.005299888804823993
Tle3,1.20293747220761e-05,0.049624201478985844,0.005299888804823993
Tlx1,6.161250419820437e-05,0.049624201478985844,0.005299888804823993
Tmem131,0.0004712668673294256,0.049624201478985844,0.005299888804823993
Tnni2,0.008604172116145614,0.049624201478985844,0.005299888804823993
Top1,0.0003485757547247587,0.049624201478985844,0.0057789310563735995
Top2a,6.0870877938964934e-05,0.049624201478985844,0.005299888804823993
Top2b,8.221206274165344e-06,0.049624201478985844,0.007099184185379701
Tox,0.0005907947636549405,0.049624201478985844,0.005299888804823993
Trim28,1.5701590800711424e-05,0.049624201478985844,0.005299888804823993
Trim33,3.4266494184188295e-05,0.049624201478985844,0.005299888804823993
Trp53,6.366142433435078e-05,0.049624201478985844,0.005299888804823993
Trp63,3.499723419254549e-05,0.049624201478985844,0.005299888804823993
Tsc22d3,0.0005068373571282411,0.049624201478985844,0.007294887316517256
Twist1,5.3941772437723557e-05,0.049624201478985844,0.005299888804823993
Ubtf,9.567908486716105e-05,0.049624201478985844,0.005299888804823993
Uhrf1,1.4542545079539063e-05,0.049624201478985844,0.005299888804823993
Usf1,2.531309953969116e-05,0.049624201478985844,0.005299888804823993
Usf2,2.2708637873895766e-05,0.049624201478985844,0.005299888804823993
Usp16,0.0006106877179241008,0.049624201478985844,0.005312464242106953
Usp7,0.0001088285107370467,0.049624201478985844,0.005299888804823993
Utf1,8.666790083262996e-06,0.049624201478985844,0.005299888804823993
Vdr,1.6784913277971336e-05,0.049624201478985844,0.005299888804823993
Vsx2,9.016538315121862e-06,0.049624201478985844,0.005299888804823993
Wapl,8.221206274165344e-06,0.049624201478985844,0.005299888804823993
Was,0.00025812850893157813,0.049624201478985844,0.005299888804823993
Wdr11,2.4899321594813605e-05,0.049624201478985844,0.005299888804823993
Wdr5,0.00010408437220900804,0.049624201478985844,0.005299888804823993
Wdr61,0.0007396124745791225,0.04982236756538212,0.005520710448464421
Wiz,1.4478587401446151e-05,0.049624201478985844,0.005299888804823993
Wt1,2.551543992795457e-05,0.049624201478985844,0.005299888804823993
Xbp1,0.00010933966486704206,0.049624201478985844,0.005299888804823993
Yap1,0.00023192095055942467,0.049624201478985844,0.005299888804823993
Yeats4,2.540189531210132e-05,0.049624201478985844,0.005299888804823993
Yy1,1.935412833706338e-05,0.049624201478985844,0.005299888804823993
Yy2,4.8880275621624244e-05,0.049624201478985844,0.005299888804823993
Zbtb16,0.00014004846072401326,0.049624201478985844,0.005299888804823993
Zbtb17,0.00015316526746965496,0.049624201478985844,0.005299888804823993
Zbtb2,9.183768484633059e-05,0.049624201478985844,0.005299888804823993
Zbtb24,9.839240557567796e-06,0.049624201478985844,0.005299888804823993
Zc3h10,0.0009418732298886383,0.04982236756538212,0.005299888804823993
Zc3h11a,9.696825599417976e-06,0.049624201478985844,0.005299888804823993
Zeb1,0.0003081106271398757,0.049624201478985844,0.005299888804823993
Zfp143,0.0002085494154986066,0.049624201478985844,0.005299888804823993
Zfp217,0.00011143144730546968,0.049624201478985844,0.005299888804823993
Zfp281,8.840337555419026e-06,0.049624201478985844,0.005299888804823993
Zfp322a,0.00045605136270890633,0.050075606142439506,0.005299888804823993
Zfp335,0.0006045795251904405,0.049624201478985844,0.005299888804823993
Zfp384,8.341437722059869e-06,0.049624201478985844,0.005299888804823993
Zfp42,3.545844678413588e-05,0.049624201478985844,0.005299888804823993
Zfp57,8.658236146390605e-06,0.049624201478985844,0.005299888804823993
Zfp64,0.00022791965814329432,0.049624201478985844,0.005299888804823993
Zfp708,1.6002245952959242e-05,0.049624201478985844,0.005697277087948853
Zfpm1,0.0002471428738526883,0.049624201478985844,0.005299888804823993
Zic1,5.3048950097229424e-06,0.049624201478985844,0.005299888804823993
Zic2,8.888532348122265e-06,0.049624201478985844,0.005299888804823993
Zic3,9.495303782346929e-06,0.049624201478985844,0.005299888804823993
Zkscan1,6.158281240517287e-05,0.049624201478985844,0.005299888804823993
Zmiz1,0.0001643083734715767,0.049624201478985844,0.005299888804823993
Zmynd8,0.0002651330023722408,0.049624201478985844,0.005299888804823993
Zscan5b,1.8335204106800265e-05,0.04972088552863089,0.005312464242106953
